# Data Source: NIST
# For more information see 
# http://physics.nist.gov/PhysRefData/XrayMassCoef/tab3.html
# For definitions see http://physics.nist.gov/PhysRefData/XrayMassCoef/chap2.html
# url: http://physics.nist.gov/PhysRefData/XrayMassCoef/ElemTab/z89.html
# 
# Actinium
# 
# energy, mu/rho, mu_en/rho
# meV, cm2/g, cm2/g
1.000e-03,6.469e+03,6.455e+03
1.039e-03,6.034e+03,6.020e+03
1.080e-03,5.622e+03,5.608e+03
1.080e-03,5.702e+03,5.688e+03
1.171e-03,4.905e+03,4.891e+03
1.269e-03,4.203e+03,4.190e+03
1.269e-03,4.289e+03,4.275e+03
1.500e-03,3.082e+03,3.069e+03
2.000e-03,1.696e+03,1.683e+03
3.000e-03,6.981e+02,6.870e+02
3.219e-03,5.959e+02,5.851e+02
3.219e-03,1.537e+03,1.485e+03
3.294e-03,1.404e+03,1.358e+03
3.370e-03,1.307e+03,1.264e+03
3.370e-03,1.892e+03,1.822e+03
3.630e-03,1.564e+03,1.508e+03
3.909e-03,1.296e+03,1.252e+03
3.909e-03,1.504e+03,1.453e+03
4.000e-03,1.426e+03,1.377e+03
4.656e-03,9.745e+02,9.428e+02
4.656e-03,1.034e+03,1.000e+03
5.000e-03,8.687e+02,8.408e+02
5.002e-03,8.678e+02,8.399e+02
5.002e-03,9.051e+02,8.761e+02
6.000e-03,5.829e+02,5.641e+02
8.000e-03,2.878e+02,2.773e+02
1.000e-02,1.653e+02,1.580e+02
1.500e-02,6.002e+01,5.583e+01
1.587e-02,5.213e+01,4.823e+01
1.587e-02,1.214e+02,9.224e+01
1.740e-02,1.042e+02,7.350e+01
1.908e-02,7.426e+01,5.865e+01
1.908e-02,1.036e+02,7.448e+01
1.946e-02,1.079e+02,7.133e+01
1.984e-02,9.403e+01,6.831e+01
1.984e-02,1.082e+02,7.774e+01
2.000e-02,1.062e+02,7.645e+01
3.000e-02,3.811e+01,3.000e+01
4.000e-02,1.823e+01,1.479e+01
5.000e-02,1.027e+01,8.396e+00
6.000e-02,6.433e+00,5.242e+00
8.000e-02,3.100e+00,2.465e+00
1.000e-01,1.786e+00,1.367e+00
1.068e-01,1.525e+00,1.150e+00
1.068e-01,5.622e+00,1.582e+00
1.500e-01,2.434e+00,1.100e+00
2.000e-01,1.213e+00,6.581e-01
3.000e-01,4.859e-01,2.896e-01
4.000e-01,2.749e-01,1.632e-01
5.000e-01,1.872e-01,1.085e-01
6.000e-01,1.421e-01,8.018e-02
8.000e-01,9.804e-02,5.311e-02
1.000e+00,7.686e-02,4.080e-02
1.250e+00,6.251e-02,3.258e-02
1.500e+00,5.504e-02,2.831e-02
2.000e+00,4.822e-02,2.490e-02
3.000e+00,4.409e-02,2.419e-02
4.000e+00,4.363e-02,2.539e-02
5.000e+00,4.438e-02,2.688e-02
6.000e+00,4.560e-02,2.832e-02
8.000e+00,4.856e-02,3.079e-02
1.000e+01,5.171e-02,3.275e-02
1.500e+01,5.895e-02,3.575e-02
2.000e+01,6.473e-02,3.692e-02
# end of file
