# Data Source: NIST
# For more information see 
# http://physics.nist.gov/PhysRefData/XrayMassCoef/tab3.html
# For definitions see http://physics.nist.gov/PhysRefData/XrayMassCoef/chap2.html
# url: http://physics.nist.gov/PhysRefData/XrayMassCoef/ElemTab/z80.html
# 
# Mercury
# 
# energy, mu/rho, mu_en/rho
# meV, cm2/g, cm2/g
1.000e-03,4.830e+03,4.817e+03
1.500e-03,2.174e+03,2.161e+03
2.000e-03,1.184e+03,1.172e+03
2.295e-03,8.773e+02,8.660e+02
2.295e-03,9.925e+02,9.778e+02
2.339e-03,1.407e+03,1.378e+03
2.385e-03,2.151e+03,2.101e+03
2.385e-03,2.316e+03,2.261e+03
2.606e-03,2.257e+03,2.202e+03
2.847e-03,2.080e+03,2.030e+03
2.847e-03,2.400e+03,2.343e+03
3.000e-03,2.117e+03,2.069e+03
3.279e-03,1.704e+03,1.666e+03
3.279e-03,1.808e+03,1.767e+03
3.417e-03,1.638e+03,1.600e+03
3.562e-03,1.486e+03,1.454e+03
3.562e-03,1.549e+03,1.515e+03
4.000e-03,1.179e+03,1.153e+03
5.000e-03,6.869e+02,6.710e+02
6.000e-03,4.387e+02,4.272e+02
8.000e-03,2.140e+02,2.065e+02
1.000e-02,1.221e+02,1.164e+02
1.228e-02,7.266e+01,6.821e+01
1.228e-02,1.780e+02,1.437e+02
1.321e-02,1.464e+02,1.197e+02
1.421e-02,1.209e+02,9.988e+01
1.421e-02,1.663e+02,1.289e+02
1.452e-02,1.674e+02,1.233e+02
1.484e-02,1.501e+02,1.173e+02
1.484e-02,1.728e+02,1.340e+02
1.500e-02,1.681e+02,1.307e+02
2.000e-02,8.123e+01,6.647e+01
3.000e-02,2.841e+01,2.410e+01
4.000e-02,1.342e+01,1.141e+01
5.000e-02,7.504e+00,6.321e+00
6.000e-02,4.683e+00,3.878e+00
8.000e-02,2.259e+00,1.782e+00
8.310e-02,2.055e+00,1.607e+00
8.310e-02,8.464e+00,2.384e+00
1.000e-01,5.279e+00,2.043e+00
1.500e-01,1.909e+00,1.036e+00
2.000e-01,9.456e-01,5.661e-01
3.000e-01,3.834e-01,2.342e-01
4.000e-01,2.224e-01,1.304e-01
5.000e-01,1.555e-01,8.711e-02
6.000e-01,1.210e-01,6.536e-02
8.000e-01,8.679e-02,4.493e-02
1.000e+00,6.993e-02,3.563e-02
1.250e+00,5.814e-02,2.936e-02
1.500e+00,5.179e-02,2.605e-02
2.000e+00,4.575e-02,2.339e-02
3.000e+00,4.207e-02,2.307e-02
4.000e+00,4.172e-02,2.436e-02
5.000e+00,4.246e-02,2.586e-02
6.000e+00,4.362e-02,2.730e-02
8.000e+00,4.643e-02,2.975e-02
1.000e+01,4.937e-02,3.165e-02
1.500e+01,5.613e-02,3.460e-02
2.000e+01,6.154e-02,3.576e-02
# end of file
