# Data Source: NIST
# For more information see 
# http://physics.nist.gov/PhysRefData/XrayMassCoef/tab3.html
# For definitions see http://physics.nist.gov/PhysRefData/XrayMassCoef/chap2.html
# url: http://physics.nist.gov/PhysRefData/XrayMassCoef/ElemTab/z57.html
# 
# Lanthanum
# 
# energy, mu/rho, mu_en/rho
# meV, cm2/g, cm2/g
1.000e-03,9.087e+03,9.061e+03
1.060e-03,7.988e+03,7.965e+03
1.123e-03,7.000e+03,6.979e+03
1.123e-03,8.025e+03,8.001e+03
1.163e-03,7.447e+03,7.425e+03
1.204e-03,6.911e+03,6.890e+03
1.204e-03,7.321e+03,7.298e+03
1.280e-03,6.440e+03,6.419e+03
1.361e-03,5.652e+03,5.634e+03
1.361e-03,5.905e+03,5.886e+03
1.500e-03,4.772e+03,4.755e+03
2.000e-03,2.464e+03,2.453e+03
3.000e-03,9.267e+02,9.190e+02
4.000e-03,4.531e+02,4.468e+02
5.000e-03,2.578e+02,2.524e+02
5.483e-03,2.039e+02,1.988e+02
5.483e-03,5.764e+02,5.356e+02
5.683e-03,5.302e+02,4.935e+02
5.891e-03,4.846e+02,4.517e+02
5.891e-03,6.545e+02,6.023e+02
6.000e-03,6.319e+02,5.819e+02
6.266e-03,5.654e+02,5.221e+02
6.266e-03,6.518e+02,6.003e+02
8.000e-03,3.529e+02,3.290e+02
1.000e-02,1.967e+02,1.847e+02
1.500e-02,6.731e+01,6.321e+01
2.000e-02,3.119e+01,2.897e+01
3.000e-02,1.052e+01,9.444e+00
3.892e-02,5.271e+00,4.554e+00
3.892e-02,2.772e+01,8.785e+00
4.000e-02,2.579e+01,8.608e+00
5.000e-02,1.447e+01,6.560e+00
6.000e-02,8.962e+00,4.756e+00
8.000e-02,4.177e+00,2.587e+00
1.000e-01,2.315e+00,1.532e+00
1.500e-01,8.239e-01,5.576e-01
2.000e-01,4.239e-01,2.718e-01
3.000e-01,1.961e-01,1.079e-01
4.000e-01,1.301e-01,6.382e-02
5.000e-01,1.015e-01,4.677e-02
6.000e-01,8.570e-02,3.849e-02
8.000e-01,6.843e-02,3.073e-02
1.000e+00,5.876e-02,2.700e-02
1.250e+00,5.110e-02,2.418e-02
1.500e+00,4.640e-02,2.249e-02
2.000e+00,4.122e-02,2.090e-02
3.000e+00,3.737e-02,2.068e-02
4.000e+00,3.646e-02,2.161e-02
5.000e+00,3.664e-02,2.280e-02
6.000e+00,3.726e-02,2.395e-02
8.000e+00,3.907e-02,2.602e-02
1.000e+01,4.113e-02,2.769e-02
1.500e+01,4.603e-02,3.043e-02
2.000e+01,4.996e-02,3.163e-02
# end of file
