# Data Source: NIST
# For more information see 
# http://physics.nist.gov/PhysRefData/XrayMassCoef/tab3.html
# For definitions see http://physics.nist.gov/PhysRefData/XrayMassCoef/chap2.html
# url: http://physics.nist.gov/PhysRefData/XrayMassCoef/ComTab/gadolinium.html
# 
# Gadolinium Oxysulfide
# 
# energy, mu/rho, mu_en/rho
# meV, cm2/g, cm2/g
1.000e-03,2.497e+03,2.487e+03
1.089e-03,2.103e+03,2.093e+03
1.185e-03,1.765e+03,1.756e+03
1.185e-03,1.984e+03,1.973e+03
1.201e-03,2.465e+03,2.450e+03
1.217e-03,3.644e+03,3.621e+03
1.217e-03,4.311e+03,4.282e+03
1.500e-03,4.390e+03,4.361e+03
1.544e-03,4.092e+03,4.065e+03
1.544e-03,4.699e+03,4.668e+03
1.615e-03,4.235e+03,4.207e+03
1.688e-03,3.819e+03,3.793e+03
1.688e-03,4.046e+03,4.019e+03
1.782e-03,3.585e+03,3.562e+03
1.881e-03,3.175e+03,3.154e+03
1.881e-03,3.311e+03,3.289e+03
2.000e-03,2.883e+03,2.863e+03
2.472e-03,1.752e+03,1.739e+03
2.472e-03,1.909e+03,1.885e+03
3.000e-03,1.205e+03,1.189e+03
4.000e-03,5.916e+02,5.822e+02
5.000e-03,3.371e+02,3.302e+02
6.000e-03,2.118e+02,2.062e+02
7.243e-03,1.306e+02,1.261e+02
7.243e-03,3.312e+02,2.983e+02
7.579e-03,2.994e+02,2.667e+02
7.930e-03,2.625e+02,2.378e+02
7.930e-03,3.539e+02,3.134e+02
8.000e-03,3.470e+02,3.074e+02
8.376e-03,3.096e+02,2.754e+02
8.376e-03,3.560e+02,3.152e+02
1.000e-02,2.285e+02,2.053e+02
1.500e-02,7.902e+01,7.232e+01
2.000e-02,3.689e+01,3.376e+01
3.000e-02,1.254e+01,1.125e+01
4.000e-02,5.854e+00,5.084e+00
5.000e-02,3.274e+00,2.732e+00
5.024e-02,3.234e+00,2.695e+00
5.024e-02,1.555e+01,4.677e+00
6.000e-02,9.815e+00,3.946e+00
8.000e-02,4.666e+00,2.453e+00
1.000e-01,2.613e+00,1.545e+00
1.500e-01,9.381e-01,6.043e-01
2.000e-01,4.812e-01,3.035e-01
3.000e-01,2.185e-01,1.225e-01
4.000e-01,1.423e-01,7.211e-02
5.000e-01,1.095e-01,5.218e-02
6.000e-01,9.153e-02,4.240e-02
8.000e-01,7.225e-02,3.322e-02
1.000e+00,6.163e-02,2.883e-02
1.250e+00,5.335e-02,2.558e-02
1.500e+00,4.832e-02,2.367e-02
2.000e+00,4.271e-02,2.183e-02
3.000e+00,3.829e-02,2.129e-02
4.000e+00,3.699e-02,2.198e-02
5.000e+00,3.685e-02,2.297e-02
6.000e+00,3.722e-02,2.397e-02
8.000e+00,3.864e-02,2.579e-02
1.000e+01,4.038e-02,2.730e-02
1.500e+01,4.478e-02,2.985e-02
2.000e+01,4.837e-02,3.099e-02
# end of file
