# Data Source: NIST
# For more information see 
# http://physics.nist.gov/PhysRefData/XrayMassCoef/tab3.html
# For definitions see http://physics.nist.gov/PhysRefData/XrayMassCoef/chap2.html
# url: http://physics.nist.gov/PhysRefData/XrayMassCoef/ComTab/cesium.html
# 
# Cesium Iodide
# 
# energy, mu/rho, mu_en/rho
# meV, cm2/g, cm2/g
1.000e-03,9.234e+03,9.213e+03
1.032e-03,8.653e+03,8.633e+03
1.065e-03,8.098e+03,8.080e+03
1.065e-03,8.339e+03,8.320e+03
1.069e-03,8.281e+03,8.262e+03
1.072e-03,8.224e+03,8.205e+03
1.072e-03,8.387e+03,8.368e+03
1.142e-03,7.344e+03,7.327e+03
1.217e-03,6.413e+03,6.398e+03
1.217e-03,6.569e+03,6.553e+03
1.500e-03,4.132e+03,4.120e+03
2.000e-03,2.114e+03,2.104e+03
3.000e-03,7.880e+02,7.809e+02
4.000e-03,3.836e+02,3.776e+02
4.557e-03,2.752e+02,2.696e+02
4.557e-03,5.174e+02,4.936e+02
4.702e-03,4.851e+02,4.628e+02
4.852e-03,4.510e+02,4.303e+02
4.852e-03,5.637e+02,5.332e+02
5.000e-03,5.296e+02,5.012e+02
5.012e-03,5.268e+02,4.985e+02
5.012e-03,7.511e+02,7.037e+02
5.099e-03,7.193e+02,6.744e+02
5.188e-03,6.881e+02,6.457e+02
5.188e-03,7.453e+02,6.987e+02
5.273e-03,7.196e+02,6.716e+02
5.359e-03,6.875e+02,6.454e+02
5.359e-03,7.923e+02,7.397e+02
5.534e-03,7.323e+02,6.847e+02
5.714e-03,6.761e+02,6.331e+02
5.714e-03,7.268e+02,6.795e+02
6.000e-03,6.448e+02,6.043e+02
8.000e-03,3.071e+02,2.906e+02
1.000e-02,1.711e+02,1.624e+02
1.500e-02,5.815e+01,5.486e+01
2.000e-02,2.686e+01,2.496e+01
3.000e-02,9.045e+00,8.071e+00
3.317e-02,6.923e+00,6.088e+00
3.317e-02,2.122e+01,9.086e+00
3.455e-02,2.687e+01,8.529e+00
3.598e-02,1.719e+01,7.990e+00
3.598e-02,3.027e+01,1.059e+01
4.000e-02,2.297e+01,9.395e+00
5.000e-02,1.287e+01,6.596e+00
6.000e-02,7.921e+00,4.586e+00
8.000e-02,3.677e+00,2.399e+00
1.000e-01,2.035e+00,1.391e+00
1.500e-01,7.290e-01,4.951e-01
2.000e-01,3.805e-01,2.401e-01
3.000e-01,1.818e-01,9.634e-02
4.000e-01,1.237e-01,5.828e-02
5.000e-01,9.809e-02,4.366e-02
6.000e-01,8.373e-02,3.657e-02
8.000e-01,6.769e-02,2.987e-02
1.000e+00,5.848e-02,2.657e-02
1.250e+00,5.110e-02,2.402e-02
1.500e+00,4.644e-02,2.243e-02
2.000e+00,4.123e-02,2.089e-02
3.000e+00,3.721e-02,2.059e-02
4.000e+00,3.616e-02,2.144e-02
5.000e+00,3.622e-02,2.255e-02
6.000e+00,3.673e-02,2.364e-02
8.000e+00,3.838e-02,2.563e-02
1.000e+01,4.030e-02,2.725e-02
1.500e+01,4.492e-02,2.992e-02
2.000e+01,4.867e-02,3.114e-02
# end of file
