# Data Source: NIST
# For more information see 
# http://physics.nist.gov/PhysRefData/XrayMassCoef/tab3.html
# For definitions see http://physics.nist.gov/PhysRefData/XrayMassCoef/chap2.html
# url: http://physics.nist.gov/PhysRefData/XrayMassCoef/ComTab/telluride.html
# 
# Cadmium Telluride
# 
# energy, mu/rho, mu_en/rho
# meV, cm2/g, cm2/g
1.000e-03,7.927e+03,7.913e+03
1.003e-03,7.875e+03,7.862e+03
1.006e-03,7.824e+03,7.811e+03
1.006e-03,8.014e+03,8.001e+03
1.500e-03,3.291e+03,3.281e+03
2.000e-03,1.664e+03,1.656e+03
3.000e-03,6.146e+02,6.082e+02
3.537e-03,4.064e+02,4.004e+02
3.537e-03,7.787e+02,7.525e+02
3.631e-03,7.300e+02,7.056e+02
3.727e-03,6.840e+02,6.613e+02
3.727e-03,8.601e+02,8.266e+02
4.000e-03,7.230e+02,6.957e+02
4.018e-03,7.151e+02,6.881e+02
4.018e-03,7.934e+02,7.624e+02
4.177e-03,7.221e+02,6.944e+02
4.341e-03,6.562e+02,6.313e+02
4.341e-03,9.328e+02,8.883e+02
4.475e-03,8.739e+02,8.328e+02
4.612e-03,8.135e+02,7.759e+02
4.612e-03,9.438e+02,8.955e+02
4.773e-03,8.702e+02,8.265e+02
4.939e-03,7.999e+02,7.606e+02
4.939e-03,8.653e+02,8.214e+02
5.000e-03,8.392e+02,7.970e+02
6.000e-03,5.286e+02,5.046e+02
8.000e-03,2.492e+02,2.389e+02
1.000e-02,1.381e+02,1.322e+02
1.500e-02,4.657e+01,4.404e+01
2.000e-02,2.144e+01,1.988e+01
2.671e-02,9.834e+00,8.833e+00
2.671e-02,2.943e+01,1.368e+01
3.000e-02,2.182e+01,1.119e+01
3.181e-02,1.873e+01,1.001e+01
3.181e-02,3.492e+01,1.351e+01
4.000e-02,1.930e+01,9.635e+00
5.000e-02,1.067e+01,6.229e+00
6.000e-02,6.542e+00,4.163e+00
8.000e-02,3.019e+00,2.083e+00
1.000e-01,1.671e+00,1.181e+00
1.500e-01,6.071e-01,4.101e-01
2.000e-01,3.246e-01,1.982e-01
3.000e-01,1.628e-01,8.144e-02
4.000e-01,1.147e-01,5.109e-02
5.000e-01,9.291e-02,3.952e-02
6.000e-01,8.042e-02,3.391e-02
8.000e-01,6.600e-02,2.852e-02
1.000e+00,5.742e-02,2.575e-02
1.250e+00,5.043e-02,2.354e-02
1.500e+00,4.591e-02,2.209e-02
2.000e+00,4.070e-02,2.062e-02
3.000e+00,3.649e-02,2.021e-02
4.000e+00,3.525e-02,2.091e-02
5.000e+00,3.513e-02,2.188e-02
6.000e+00,3.548e-02,2.286e-02
8.000e+00,3.687e-02,2.468e-02
1.000e+01,3.857e-02,2.618e-02
1.500e+01,4.273e-02,2.867e-02
2.000e+01,4.616e-02,2.983e-02
# end of file
