# Data Source: NIST
# For more information see 
# http://physics.nist.gov/PhysRefData/XrayMassCoef/tab3.html
# For definitions see http://physics.nist.gov/PhysRefData/XrayMassCoef/chap2.html
# url: http://physics.nist.gov/PhysRefData/XrayMassCoef/ComTab/photoemul.html
# 
# Photographic Emulsion, Standard Nuclear
# 
# energy, mu/rho, mu_en/rho
# meV, cm2/g, cm2/g
1.000e-03,4.813e+03,4.805e+03
1.035e-03,4.444e+03,4.436e+03
1.072e-03,4.101e+03,4.093e+03
1.072e-03,4.102e+03,4.094e+03
1.500e-03,1.860e+03,1.854e+03
1.550e-03,1.720e+03,1.714e+03
1.550e-03,2.894e+03,2.867e+03
1.573e-03,2.688e+03,2.664e+03
1.596e-03,2.554e+03,2.531e+03
1.596e-03,3.081e+03,3.048e+03
1.686e-03,2.743e+03,2.714e+03
1.782e-03,2.381e+03,2.356e+03
1.782e-03,2.564e+03,2.536e+03
2.000e-03,1.937e+03,1.917e+03
2.472e-03,1.143e+03,1.131e+03
2.472e-03,1.147e+03,1.134e+03
3.000e-03,7.017e+02,6.933e+02
3.351e-03,5.279e+02,5.210e+02
3.351e-03,9.478e+02,9.196e+02
3.436e-03,8.905e+02,8.633e+02
3.524e-03,8.348e+02,8.105e+02
3.524e-03,1.034e+03,9.987e+02
3.662e-03,9.393e+02,9.076e+02
3.806e-03,8.534e+02,8.252e+02
3.806e-03,9.416e+02,9.092e+02
4.000e-03,8.342e+02,8.062e+02
4.557e-03,5.971e+02,5.783e+02
4.557e-03,5.987e+02,5.797e+02
4.702e-03,5.516e+02,5.343e+02
4.852e-03,5.083e+02,4.925e+02
4.852e-03,5.090e+02,4.931e+02
5.000e-03,4.708e+02,4.562e+02
5.188e-03,4.277e+02,4.146e+02
5.188e-03,4.280e+02,4.149e+02
6.000e-03,2.926e+02,2.838e+02
8.000e-03,1.364e+02,1.320e+02
1.000e-02,7.494e+01,7.205e+01
1.347e-02,3.346e+01,3.168e+01
1.347e-02,7.721e+01,5.135e+01
1.500e-02,5.843e+01,4.040e+01
2.000e-02,2.729e+01,2.042e+01
2.551e-02,1.417e+01,1.105e+01
2.551e-02,3.591e+01,1.663e+01
3.000e-02,2.360e+01,1.256e+01
3.317e-02,1.809e+01,1.030e+01
3.317e-02,1.819e+01,1.032e+01
4.000e-02,1.102e+01,6.910e+00
5.000e-02,6.042e+00,4.103e+00
6.000e-02,3.693e+00,2.610e+00
8.000e-02,1.717e+00,1.238e+00
1.000e-01,9.710e-01,6.839e-01
1.500e-01,3.860e-01,2.355e-01
2.000e-01,2.294e-01,1.183e-01
3.000e-01,1.359e-01,5.609e-02
4.000e-01,1.053e-01,4.043e-02
5.000e-01,8.992e-02,3.449e-02
6.000e-01,8.027e-02,3.153e-02
8.000e-01,6.806e-02,2.842e-02
1.000e+00,6.019e-02,2.655e-02
1.250e+00,5.335e-02,2.481e-02
1.500e+00,4.863e-02,2.352e-02
2.000e+00,4.270e-02,2.192e-02
3.000e+00,3.700e-02,2.077e-02
4.000e+00,3.455e-02,2.072e-02
5.000e+00,3.344e-02,2.106e-02
6.000e+00,3.298e-02,2.153e-02
8.000e+00,3.306e-02,2.259e-02
1.000e+01,3.372e-02,2.358e-02
1.500e+01,3.592e-02,2.536e-02
2.000e+01,3.804e-02,2.634e-02
# end of file
