Nuclide ; Eu-152 
Element ; Europium
Z ; 63
Daughter(s) ; (B+, EC) ; Sm-152 ; 72.1 ; (B-) ; Gd-152 ; 27.9
Q+ ; 1874.3 ; Q- ; 1818.8
Half-life (a) ; 13.522 ; 0.016
Half-life (s) ; 426.7E6 ; 0.5E6
Decay constant (1/s) ; 1.6244E-9 ; 0.0019E-9
Specific activity (Bq/g) ; 6.436E12 ; 0.008E12
Reference ; USP, LBNL - 2004
Emissions (139 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
6.395 ;  ; 13.0 ; 0.4 ; XL ; Sm-152 ;  ; 
6.73255 ;  ; 0.177 ; 0.005 ; XL ; Gd-152 ;  ; 
39.5229 ;  ; 20.8 ; 0.3 ; XKa2 ; Sm-152 ;  ; 
40.1186 ;  ; 37.7 ; 0.5 ; XKa1 ; Sm-152 ;  ; 
42.3093 ;  ; 0.243 ; 0.007 ; XKa2 ; Gd-152 ;  ; 
42.9967 ;  ; 0.437 ; 0.012 ; XKa1 ; Gd-152 ;  ; 
45.4777 ;  ; 11.78 ; 0.19 ; XK'b1 ; Sm-152 ;  ; 
46.6977 ;  ; 3.04 ; 0.08 ; XK'b2 ; Sm-152 ;  ; 
48.7687 ;  ; 0.138 ; 0.004 ; XK'b1 ; Gd-152 ;  ; 
50.093 ;  ; 0.0363 ; 0.0013 ; XK'b2 ; Gd-152 ;  ; 
121.7817 ; 0.0003 ; 28.41 ; 0.13 ; g ; Sm-152 ; 1 ; 0
125.69 ; 0.13 ; 0.019 ; 0.006 ; g ; Sm-152 ; 5 ; 3
148.010 ; 0.017 ; 0.035 ; 0.005 ; g ; Sm-152 ; 10 ; 9
192.6 ; 0.4 ; 0.0068 ; 0.0002 ; g ; Gd-152 ; 7 ; 4
207.6 ; 0.3 ; 0.0059 ; 0.0004 ; g ; Sm-152 ; 14 ; 12
209.41 ; 0.13 ; 0.0055 ; 0.0005 ; g ; Gd-152 ; 14 ; 11
212.568 ; 0.015 ; 0.0196 ; 0.0006 ; g ; Sm-152 ; 7 ; 5
237.31 ; 0.05 ; 0.0025 ; 0.0008 ; g ; Sm-152 ; -1 ; 0
239.42 ; 0.17 ; 0.008 ; 0.003 ; g ; Sm-152 ; 19 ; 13
244.6974 ; 0.0008 ; 7.55 ; 0.04 ; g ; Sm-152 ; 2 ; 1
251.633 ; 0.010 ; 0.0671 ; 0.0015 ; g ; Sm-152 ; 11 ; 8
269.86 ; 0.06 ; 0.0060 ; 0.0024 ; g ; Sm-152 ; 11 ; 7
271.131 ; 0.008 ; 0.078 ; 0.003 ; g ; Gd-152 ; 2 ; 1
275.449 ; 0.015 ; 0.0323 ; 0.0017 ; g ; Sm-152 ; 9 ; 5
285.98 ; 0.03 ; 0.0100 ; 0.0006 ; g ; Sm-152 ; 12 ; 9
295.9387 ; 0.0017 ; 0.442 ; 0.003 ; g ; Sm-152 ; 13 ; 10
315.174 ; 0.017 ; 0.0496 ; 0.0017 ; g ; Gd-152 ; 4 ; 2
316.2 ; 0.2 ; 0.0031 ; 0.0010 ; g ; Sm-152 ; 7 ; 4
320.03 ; 0.15 ; 0.0017 ; 0.0006 ; g ; Sm-152 ; -1 ; 1
324.83 ; 0.03 ; 0.0738 ; 0.0015 ; g ; Gd-152 ; 11 ; 6
329.425 ; 0.021 ; 0.129 ; 0.006 ; g ; Sm-152 ; 11 ; 6
330.54 ; 0.10 ; 0.0060 ; 0.0017 ; g ; Sm-152 ; 12 ; 8
340.40 ; 0.14 ; 0.031 ; 0.003 ; g ; Sm-152 ; 4 ; 2
344.2785 ; 0.0012 ; 26.59 ; 0.12 ; g ; Gd-152 ; 1 ; 0
351.66 ; 0.04 ; 0.0140 ; 0.0022 ; g ; Gd-152 ; 8 ; 4
357.26 ; 0.05 ; 0.0040 ; 0.0005 ; g ; Sm-152 ; 16 ; 11
367.7891 ; 0.0020 ; 0.862 ; 0.005 ; g ; Gd-152 ; 7 ; 3
379.37 ; 0.06 ; 0.00083 ; 0.00021 ; g ; Sm-152 ; -1 ; 2
385.69 ; 0.20 ; 0.0050 ; 0.0006 ; g ; Sm-152 ; 18 ; 12
387.90 ; 0.08 ; 0.00296 ; 0.00021 ; g ; Gd-152 ; 10 ; 4
391.32 ; 0.14 ; 0.00125 ; 0.00021 ; g ; Sm-152 ; -1 ; 3
406.74 ; 0.15 ; 0.00083 ; 0.00021 ; g ; Sm-152 ; -1 ; 4
411.1165 ; 0.0012 ; 2.238 ; 0.010 ; g ; Gd-152 ; 3 ; 1
416.048 ; 0.008 ; 0.1090 ; 0.0017 ; g ; Sm-152 ; 16 ; 10
423.45 ; 0.04 ; 0.0032 ; 0.0005 ; g ; Sm-152 ; 10 ; 5
440.86 ; 0.10 ; 0.0133 ; 0.0010 ; g ; Gd-152 ; 12 ; 6
443.965 ; 0.003 ; 3.120 ; 0.028 ; g ; Sm-152 ;  ; 
482.31 ; 0.03 ; 0.0279 ; 0.0016 ; g ; Sm-152 ; 11 ; 5
482.31 ; 0.03 ; 0.00139 ; 0.00006 ; g ; Gd-152 ; 13 ; 7
488.6792 ; 0.0020 ; 0.4139 ; 0.0024 ; g ; Sm-152 ; 13 ; 8
493.508 ; 0.020 ; 0.0278 ; 0.0030 ; g ; Sm-152 ; 14 ; 9
493.508 ; 0.020 ; 0.009 ; 0.002 ; g ; Gd-152 ; 6 ; 2
496.39 ; 0.03 ; 0.0042 ; 0.0004 ; g ; Gd-152 ; 13 ; 6
496.39 ; 0.03 ; 0.0049 ; 0.0005 ; g ; Sm-152 ; 17 ; 10
503.474 ; 0.005 ; 0.1533 ; 0.0018 ; g ; Gd-152 ; 11 ; 4
511 ;  ; 0.054 ; 0.030 ; g511 ; Sm-152 ; -1 ; -1
