Nuclide ; I-124 
Element ; Iodine
Z ; 53
Daughter(s) ; (B+, EC) ; Te-124 ; 100
Q+ ; 3159.6
Half-life (d) ; 4.17600 ; 0.00029
Half-life (s) ; 360.806E3 ; 0.025E3
Decay constant (1/s) ; 1.92111E-6 ; 0.00013E-6
Specific activity (Bq/g) ; 9.3300E15 ; 0.0006E15
Reference ; NIST - 2021
Emissions (91 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
1488.866 ; 0.017 ; 0.1984 ; 0.0038 ; g ; Te-124 ; 8 ; 1
1509.375 ; 0.020 ; 3.160 ; 0.026 ; g ; Te-124 ; 23 ; 3
1560.526 ; 0.030 ; 0.1616 ; 0.0030 ; g ; Te-124 ; 25 ; 3
1586.306 ; 0.020 ; 0.009 ; 0.003 ; g ; Te-124 ; 23 ; 2
1622.216 ; 0.015 ; 0.0484 ; 0.0016 ; g ; Te-124 ; 9 ; 1
1637.457 ; 0.030 ; 0.2007 ; 0.0027 ; g ; Te-124 ; 25 ; 2
1662.72 ; 0.05 ; 0.0025 ; 0.0006 ; g ; Te-124 ; 27 ; 3
1675.595 ; 0.030 ; 0.1068 ; 0.0022 ; g ; Te-124 ; 28 ; 3
1690.9716 ; 0.0037 ; 10.89 ; 0.07 ; g ; Te-124 ; 10 ; 1
1705.68 ; 0.09 ; 0.0092 ; 0.0015 ; g ; Te-124 ; 11 ; 1
1720.21 ; 0.03 ; 0.1934 ; 0.0036 ; g ; Te-124 ; 12 ; 1
1752.526 ; 0.030 ; 0.0522 ; 0.0010 ; g ; Te-124 ; 28 ; 2
1851.327 ; 0.021 ; 0.2122 ; 0.0022 ; g ; Te-124 ; 14 ; 1
1918.587 ; 0.030 ; 0.1671 ; 0.0027 ; g ; Te-124 ; 16 ; 1
2038.41 ; 0.07 ; 0.3443 ; 0.0047 ; g ; Te-124 ; 17 ; 1
2078.714 ; 0.040 ; 0.3556 ; 0.0043 ; g ; Te-124 ; 18 ; 1
2090.933 ; 0.005 ; 0.596 ; 0.006 ; g ; Te-124 ; 19 ; 1
2098.864 ; 0.030 ; 0.1515 ; 0.0010 ; g ; Te-124 ; 20 ; 1
2144.293 ; 0.040 ; 0.1027 ; 0.0014 ; g ; Te-124 ; 21 ; 1
2214.73 ; 0.11 ; 0.006 ; 0.001 ; g ; Te-124 ; 22 ; 1
2232.149 ; 0.020 ; 0.579 ; 0.029 ; g ; Te-124 ; 23 ; 1
2256.15 ; 0.15 ; 0.0036 ; 0.0011 ; g ; Te-124 ; 24 ; 1
2283.30 ; 0.03 ; 0.650 ; 0.008 ; g ; Te-124 ; 25 ; 1
2293.6884 ; 0.0030 ; 0.0104 ; 0.0020 ; g ; Te-124 ; 10 ; 0
2385.49 ; 0.05 ; 0.0153 ; 0.0026 ; g ; Te-124 ; 27 ; 1
2454.043 ; 0.021 ; 0.0538 ; 0.0028 ; g ; Te-124 ; 14 ; 0
2681.429 ; 0.040 ; 0.0312 ; 0.0018 ; g ; Te-124 ; 18 ; 0
2747.008 ; 0.040 ; 0.495 ; 0.012 ; g ; Te-124 ; 21 ; 0
2988.20 ; 0.05 ; 0.0087 ; 0.0009 ; g ; Te-124 ; 27 ; 0
==========================================================================================================
