Nuclide ; Fr-223 
Element ; Francium
Z ; 87
Daughter(s) ; (B-) ; Ra-223 ; 99.98 ; (alpha) ; At-219 ; 0.02
Q- ; 1149.2 ; Qalpha ; 5562
Possible parent(s) ; (alpha) ; Ac-227 ; 1.38
Half-life (min) ; 22.00 ; 0.07
Half-life (s) ; 1.3200E3 ; 0.0042E3
Decay constant (1/s) ; 525.1E-6 ; 1.7E-6
Specific activity (Bq/g) ; 1.4181E18 ; 0.0045E18
Reference ; CNDC - 2010
Emissions (140 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
671.9 ; 0.4 ; 0.00054 ; 0.00014 ; g ; Ra-223 ; 29 ; 8
708.3 ; 0.3 ; 0.0013 ; 0.0004 ; g ; Ra-223 ; 17 ; 4
722.65 ; 0.05 ; 0.038 ; 0.009 ; g ; Ra-223 ; 23 ; 5
724.15 ; 0.05 ; 0.014 ; 0.004 ; g ; Ra-223 ; 18 ; 4
737.4 ; 0.3 ; 0.0009 ; 0.0003 ; g ; Ra-223 ; 17 ; 2
742.4 ; 0.3 ; 0.0011 ; 0.0004 ; g ; Ra-223 ; 18 ; 3
746.30 ; 0.05 ; 0.020 ; 0.005 ; g ; Ra-223 ; 21 ; 4
753.65 ; 0.05 ; 0.0094 ; 0.0022 ; g ; Ra-223 ; 18 ; 2
757.20 ; 0.05 ; 0.0076 ; 0.0020 ; g ; Ra-223 ; 17 ; 1
762.6 ; 0.2 ; 0.0024 ; 0.0007 ; g ; Ra-223 ; 22 ; 4
766.64 ; 0.05 ; 0.022 ; 0.005 ; g ; Ra-223 ; 23 ; 4
775.83 ; 0.05 ; 0.45 ; 0.09 ; g ; Ra-223 ; 21 ; 2
780.8 ; 0.1 ; 0.003 ; 0.001 ; g ; Ra-223 ; 22 ; 3
784.93 ; 0.05 ; 0.0086 ; 0.0021 ; g ; Ra-223 ; 23 ; 3
787.6 ; 0.2 ; 0.0027 ; 0.0008 ; g ; Ra-223 ;  ; 
792.2 ; 0.3 ; 0.00054 ; 0.00014 ; g ; Ra-223 ; 22 ; 2
796.22 ; 0.05 ; 0.0108 ; 0.0025 ; g ; Ra-223 ; 23 ; 2
803.77 ; 0.05 ; 0.059 ; 0.014 ; g ; Ra-223 ; 18 ; 0
806.0 ; 0.2 ; 0.0013 ; 0.0004 ; g ; Ra-223 ; 19 ; 0
812.40 ; 0.06 ; 0.021 ; 0.005 ; g ; Ra-223 ; 22 ; 1
816.5 ; 0.2 ; 0.0013 ; 0.0004 ; g ; Ra-223 ; 27 ; 5
823.20 ; 0.07 ; 0.0070 ; 0.0016 ; g ; Ra-223 ; 20 ; 0
825.95 ; 0.07 ; 0.054 ; 0.013 ; g ; Ra-223 ; 21 ; 0
833.9 ; 0.2 ; 0.0013 ; 0.0004 ; g ; Ra-223 ; 29 ; 5
