Nuclide ; Zn-63 
Element ; Zinc
Z ; 30
Daughter(s) ; (B+, EC) ; Cu-63 ; 100
Q+ ; 3366.2
Half-life (min) ; 38.33 ; 0.10
Half-life (s) ; 2.300E3 ; 0.006E3
Decay constant (1/s) ; 301.4E-6 ; 0.8E-6
Specific activity (Bq/g) ; 2.881E18 ; 0.008E18
Reference ; Surrey Univ. - 2013
Emissions (71 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
2511.01 ; 0.06 ; 0.011 ; 0.002 ; g ; Cu-63 ; 13 ; 0
2535.78 ; 0.07 ; 0.067 ; 0.003 ; g ; Cu-63 ; 14 ; 0
2696.60 ; 0.13 ; 0.039 ; 0.003 ; g ; Cu-63 ; 15 ; 0
2716.41 ; 0.09 ; 0.012 ; 0.001 ; g ; Cu-63 ; 16 ; 0
2780.16 ; 0.21 ; 0.0154 ; 0.0012 ; g ; Cu-63 ; 17 ; 0
2808.03 ; 0.08 ; 0.0036 ; 0.0006 ; g ; Cu-63 ; 18 ; 0
2857.8 ; 0.3 ; 0.0028 ; 0.0005 ; g ; Cu-63 ; 19 ; 0
2888.8 ; 0.4 ; 0.0021 ; 0.0002 ; g ; Cu-63 ; 20 ; 0
3042.51 ; 0.08 ; 0.0048 ; 0.0008 ; g ; Cu-63 ; 21 ; 0
3101.3 ; 0.4 ; 0.0007 ; 0.0002 ; g ; Cu-63 ; 22 ; 0
==========================================================================================================
