Nuclide ; Yb-169 
Element ; Ytterbium
Z ; 70
Daughter(s) ; (EC) ; Tm-169 ; 100
Q+ ; 909
Possible parent(s) ; (I.T.) ; Yb-169m ; 100
Half-life (d) ; 32.018 ; 0.005
Half-life (s) ; 2.76636E6 ; 0.00043E6
Decay constant (1/s) ; 250.563E-9 ; 0.039E-9
Specific activity (Bq/g) ; 892.86E12 ; 0.14E12
Reference ; LNHB, PTB - 2001
Emissions (60 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
8.06 ;  ; 49.4 ; 0.8 ; XL ; Tm-169 ;  ; 
8.41016 ; 0.00015 ; 0.347 ; 0.017 ; g ; Tm-169 ; 1 ; 0
20.74370 ; 0.00021 ; 0.1925 ; 0.0043 ; g ; Tm-169 ; 3 ; 2
49.7731 ;  ; 52.9 ; 0.8 ; XKa2 ; Tm-169 ;  ; 
50.7417 ;  ; 93.5 ; 1.3 ; XKa1 ; Tm-169 ;  ; 
51.51 ; 0.40 ; 0.0034 ; 0.0001 ; g ; Tm-169 ; 7 ; 4
57.5817 ;  ; 30.6 ; 0.6 ; XK'b1 ; Tm-169 ;  ; 
59.2223 ;  ; 7.95 ; 0.21 ; XK'b2 ; Tm-169 ;  ; 
63.12044 ; 0.00004 ; 44.05 ; 0.24 ; g ; Tm-169 ; 8 ; 4
93.61447 ; 0.00008 ; 2.571 ; 0.017 ; g ; Tm-169 ; 11 ; 8
105.19 ; 0.10 ; 0.0026 ; 0.0008 ; g ; Tm-169 ; 11 ; 7
109.77924 ; 0.00004 ; 17.36 ; 0.09 ; g ; Tm-169 ; 2 ; 1
117.377 ; 0.018 ; 0.0398 ; 0.0036 ; g ; Tm-169 ; 10 ; 4
118.18940 ; 0.00014 ; 1.87 ; 0.01 ; g ; Tm-169 ; 2 ; 0
130.52293 ; 0.00006 ; 11.38 ; 0.05 ; g ; Tm-169 ; 3 ; 1
156.73487 ; 0.00009 ; 0.00990 ; 0.00025 ; g ; Tm-169 ; 11 ; 4
177.21307 ; 0.00006 ; 22.32 ; 0.10 ; g ; Tm-169 ; 4 ; 3
