Nuclide ; Br-76 
Element ; Bromine
Z ; 35
Daughter(s) ; (B+, EC) ; Se-76 ; 100
Q+ ; 4963
Half-life (h) ; 16.1 ; 0.2
Half-life (s) ; 58.0E3 ; 0.7E3
Decay constant (1/s) ; 11.96E-6 ; 0.15E-6
Specific activity (Bq/g) ; 94.8E15 ; 1.2E15
Reference ; Surrey Univ. & Manipal Univ. - 2016
Emissions (171 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
1300.7 ; 0.4 ; 0.155 ; 0.015 ; g ; Se-76 ; 29 ; 14
1306.800 ; 0.013 ; 0.185 ; 0.023 ; g ; Se-76 ; 10 ; 2
1315.3 ; 0.4 ; 0.052 ; 0.015 ; g ; Se-76 ; 29 ; 13
1324.45 ; 0.04 ; 0.044 ; 0.023 ; g ; Se-76 ; 13 ; 4
1372.41 ; 0.06 ; 0.51 ; 0.03 ; g ; Se-76 ; 18 ; 6
1380.78 ; 0.04 ; 2.50 ; 0.11 ; g ; Se-76 ; 17 ; 5
1429.0 ; 0.2 ; 0.192 ; 0.023 ; g ; Se-76 ; 33 ; 13
1429.24 ; 0.08 ; 0.06 ; 0.03 ; g ; Se-76 ; 23 ; 7
1439.16 ; 0.04 ; 0.58 ; 0.03 ; g ; Se-76 ; 13 ; 3
1453.72 ; 0.04 ; 0.81 ; 0.05 ; g ; Se-76 ; 14 ; 3
1461.4 ; 2.0 ; 0.13 ; 0.03 ; g ; Se-76 ; 44 ; 18
1471.09 ; 0.06 ; 2.32 ; 0.11 ; g ; Se-76 ; 18 ; 5
1504.6 ; 0.5 ; 0.09 ; 0.04 ; g ; Se-76 ; 31 ; 11
1533.01 ; 0.04 ; 0.06 ; 0.04 ; g ; Se-76 ; 13 ; 2
1536.1 ; 0.7 ; 0.17 ; 0.07 ; g ; Se-76 ; 43 ; 17
1560.2 ; 0.2 ; 0.444 ; 0.023 ; g ; Se-76 ; 37 ; 13
1568.096 ; 0.010 ; 0.95 ; 0.05 ; g ; Se-76 ; 7 ; 1
1611.434 ; 0.013 ; 0.222 ; 0.023 ; g ; Se-76 ; 8 ; 1
1642 ; 2 ; 0.13 ; 0.05 ; g ; Se-76 ; 15 ; 3
1655.2 ; 0.2 ; 0.118 ; 0.023 ; g ; Se-76 ; 33 ; 10
1662.56 ; 0.07 ; 0.14 ; 0.06 ; g ; Se-76 ; 20 ; 5
1671.73 ; 0.08 ; 0.170 ; 0.015 ; g ; Se-76 ; 22 ; 6
1742.4 ; 1.0 ; 0.118 ; 0.015 ; g ; Se-76 ; 27 ; 8
1770.42 ; 0.08 ; 0.200 ; 0.023 ; g ; Se-76 ; 22 ; 5
1770.5 ; 0.4 ; 0.044 ; 0.015 ; g ; Se-76 ; 35 ; 10
1787.625 ; 0.008 ; 0.55 ; 0.03 ; g ; Se-76 ; 6 ; 0
1801.9 ; 0.6 ; 0.030 ; 0.015 ; g ; Se-76 ; 28 ; 7
1815.1 ; 0.6 ; 0.148 ; 0.015 ; g ; Se-76 ; 9 ; 1
1834.6 ; 2.0 ; 0.19 ; 0.10 ; g ; Se-76 ; 25 ; 6
1853.58 ; 0.04 ; 14.6 ; 0.8 ; g ; Se-76 ; 17 ; 3
1869.968 ; 0.012 ; 0.141 ; 0.015 ; g ; Se-76 ; 10 ; 1
1881.9 ; 1.0 ; 0.13 ; 0.05 ; g ; Se-76 ; 26 ; 6
1901 ; 2 ; 0.12 ; 0.05 ; g ; Se-76 ; 39 ; 11
1943.89 ; 0.06 ; 0.47 ; 0.09 ; g ; Se-76 ; 18 ; 3
1955.534 ; 0.014 ; 0.30 ; 0.06 ; g ; Se-76 ; 11 ; 1
1975.0 ; 0.9 ; 0.11 ; 0.09 ; g ; Se-76 ; 43 ; 12
1990.7 ; 2.1 ; 0.08 ; 0.03 ; g ; Se-76 ; 44 ; 12
2045.9 ; 0.9 ; 0.178 ; 0.015 ; g ; Se-76 ; 34 ; 7
2071.7 ; 0.5 ; 0.27 ; 0.23 ; g ; Se-76 ; 12 ; 1
2082 ; 1 ; 0.12 ; 0.04 ; g ; Se-76 ; 36 ; 7
2096.19 ; 0.04 ; 1.35 ; 0.08 ; g ; Se-76 ; 13 ; 1
2110.75 ; 0.04 ; 2.46 ; 0.12 ; g ; Se-76 ; 14 ; 1
2127.183 ; 0.008 ; 0.21 ; 0.07 ; g ; Se-76 ; 7 ; 0
2135.36 ; 0.07 ; 0.93 ; 0.06 ; g ; Se-76 ; 20 ; 3
2170 ; 2 ; 0.10 ; 0.04 ; g ; Se-76 ; -1 ; 2
2183.0 ; 0.4 ; 0.13 ; 0.03 ; g ; Se-76 ; 29 ; 6
2229.22 ; 0.07 ; 0.10 ; 0.07 ; g ; Se-76 ; 20 ; 2
2235 ; 2 ; 0.13 ; 0.06 ; g ; Se-76 ; -1 ; 3
2299 ; 2 ; 0.14 ; 0.05 ; g ; Se-76 ; 15 ; 1
2309.4 ; 1.0 ; 0.10 ; 0.03 ; g ; Se-76 ; 30 ; 5
2340.27 ; 0.08 ; 0.09 ; 0.04 ; g ; Se-76 ; 23 ; 3
2391.39 ; 0.05 ; 4.7 ; 0.3 ; g ; Se-76 ; 16 ; 1
2412.0 ; 0.4 ; 0.030 ; 0.008 ; g ; Se-76 ; 35 ; 6
2429.053 ; 0.011 ; 0.10 ; 0.05 ; g ; Se-76 ; 10 ; 0
2481.76 ; 0.08 ; 0.133 ; 0.023 ; g ; Se-76 ; 24 ; 2
2510.61 ; 0.04 ; 1.92 ; 0.12 ; g ; Se-76 ; 17 ; 1
2547.2 ; 1.0 ; 0.006 ; 0.004 ; g ; Se-76 ; 26 ; 2
2600.92 ; 0.06 ; 0.69 ; 0.03 ; g ; Se-76 ; 18 ; 1
2630.8 ; 0.5 ; 0.13 ; 0.04 ; g ; Se-76 ; 12 ; 0
2655.27 ; 0.04 ; 0.170 ; 0.015 ; g ; Se-76 ; 13 ; 0
2688.3 ; 0.5 ; 0.36 ; 0.04 ; g ; Se-76 ; 31 ; 4
2712.9 ; 0.6 ; 0.074 ; 0.023 ; g ; Se-76 ; 28 ; 3
2754.4 ; 0.4 ; 0.074 ; 0.023 ; g ; Se-76 ; 29 ; 3
2792.38 ; 0.07 ; 5.6 ; 0.3 ; g ; Se-76 ; 20 ; 1
2837 ; 3 ; 0.11 ; 0.05 ; g ; Se-76 ; -1 ; 4
2848 ; 4 ; 0.15 ; 0.05 ; g ; Se-76 ; 32 ; 3
2900.24 ; 0.08 ; 0.27 ; 0.10 ; g ; Se-76 ; 22 ; 1
2950.47 ; 0.05 ; 7.4 ; 0.4 ; g ; Se-76 ; 16 ; 0
2983.4 ; 0.4 ; 0.09 ; 0.03 ; g ; Se-76 ; 35 ; 3
2997.30 ; 0.08 ; 0.955 ; 0.024 ; g ; Se-76 ; 23 ; 1
3044.91 ; 0.08 ; 0.022 ; 0.008 ; g ; Se-76 ; 24 ; 1
3063 ; 2 ; 0.074 ; 0.023 ; g ; Se-76 ; 25 ; 1
3069.68 ; 0.04 ; 0.044 ; 0.015 ; g ; Se-76 ; 17 ; 0
3093.1 ; 0.2 ; 0.163 ; 0.015 ; g ; Se-76 ; 37 ; 2
3160.00 ; 0.06 ; 0.141 ; 0.015 ; g ; Se-76 ; 18 ; 0
3351.46 ; 0.07 ; 0.252 ; 0.015 ; g ; Se-76 ; 20 ; 0
3369.9 ; 0.6 ; 0.096 ; 0.008 ; g ; Se-76 ; 28 ; 1
3411.4 ; 0.4 ; 0.296 ; 0.015 ; g ; Se-76 ; 29 ; 1
3505 ; 4 ; 0.037 ; 0.015 ; g ; Se-76 ; 32 ; 1
3525.1 ; 0.2 ; 0.178 ; 0.015 ; g ; Se-76 ; 33 ; 1
3603.99 ; 0.08 ; 1.60 ; 0.11 ; g ; Se-76 ; 24 ; 0
3640.4 ; 0.4 ; 0.155 ; 0.015 ; g ; Se-76 ; 35 ; 1
3877.7 ; 1.0 ; 0.015 ; 0.008 ; g ; Se-76 ; 40 ; 1
3892 ; 2 ; 0.030 ; 0.015 ; g ; Se-76 ; -1 ; 5
3912.9 ; 1.0 ; 0.015 ; 0.008 ; g ; Se-76 ; 27 ; 0
3929.0 ; 0.6 ; 0.089 ; 0.015 ; g ; Se-76 ; 28 ; 0
3963.5 ; 1.0 ; 0.022 ; 0.008 ; g ; Se-76 ; -1 ; 6
3970.5 ; 0.4 ; 0.010 ; 0.005 ; g ; Se-76 ; 29 ; 0
4019.2 ; 0.5 ; 0.059 ; 0.015 ; g ; Se-76 ; 31 ; 0
4046.6 ; 0.7 ; 0.044 ; 0.015 ; g ; Se-76 ; 43 ; 1
4064 ; 4 ; 0.022 ; 0.008 ; g ; Se-76 ; 32 ; 0
4084.2 ; 0.2 ; 0.015 ; 0.008 ; g ; Se-76 ; 33 ; 0
4173.0 ; 0.9 ; 0.021 ; 0.008 ; g ; Se-76 ; 34 ; 0
4436.8 ; 1.0 ; 0.052 ; 0.015 ; g ; Se-76 ; 40 ; 0
4454.9 ; 3.0 ; 0.0067 ; 0.0023 ; g ; Se-76 ; 41 ; 0
4492 ; 3 ; 0.0059 ; 0.0023 ; g ; Se-76 ; 42 ; 0
4605.7 ; 0.7 ; 0.015 ; 0.008 ; g ; Se-76 ; 43 ; 0
==========================================================================================================
