Nuclide ; Pa-234 
Element ; Protactinium
Z ; 91
Daughter(s) ; (B-) ; U-234 ; 100
Q- ; 2195
Possible parent(s) ; (I.T.) ; Pa-234m ; 0.15 ; (B-) ; Th-234 ; 100
Half-life (h) ; 6.70 ; 0.05
Half-life (s) ; 24.12E3 ; 0.18E3
Decay constant (1/s) ; 28.74E-6 ; 0.21E-6
Specific activity (Bq/g) ; 74.0E15 ; 0.6E15
Reference ; CNDC - 2010
Emissions (345 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
313.5 ; 0.1 ; 0.104 ; 0.014 ; g ; U-234 ; 23 ; 8
316.7 ; 0.1 ; 0.104 ; 0.014 ; g ; U-234 ; 21 ; 6
320.4 ; 0.1 ; 0.052 ; 0.008 ; g ; U-234 ; 34 ; 22
330.40 ; 0.05 ; 0.78 ; 0.09 ; g ; U-234 ; 33 ; 18
331.4 ; 0.1 ; 0.073 ; 0.013 ; g ; U-234 ; 74 ; 52
340.2 ; 0.1 ; 0.041 ; 0.009 ; g ; U-234 ; 21 ; 5
343.8 ; 0.2 ; 0.034 ; 0.008 ; g ; U-234 ; 31 ; 12
351.9 ; 0.1 ; 0.42 ; 0.05 ; g ; U-234 ; 33 ; 16
357.9 ; 0.1 ; 0.036 ; 0.011 ; g ; U-234 ; 46 ; 28
360.6 ; 0.3 ; 0.018 ; 0.007 ; g ; U-234 ; 56 ; 33
365.0 ; 0.3 ; 0.018 ; 0.007 ; g ; U-234 ; 26 ; 7
369.50 ; 0.05 ; 2.5 ; 0.3 ; g ; U-234 ; 37 ; 21
372.0 ; 0.1 ; 1.23 ; 0.14 ; g ; U-234 ; 40 ; 23
379.1 ; 0.1 ; 0.042 ; 0.011 ; g ; U-234 ; 32 ; 11
385.4 ; 0.1 ; 0.042 ; 0.011 ; g ; U-234 ; 31 ; 9
387.94 ; 0.06 ; 0.00072 ; 0.00006 ; g ; U-234 ; 27 ; 7
394.1 ; 0.1 ; 0.094 ; 0.014 ; g ; U-234 ; 45 ; 25
397.7 ; 0.3 ; 0.027 ; 0.007 ; g ; U-234 ; 33 ; 15
401.8 ; 0.2 ; 0.036 ; 0.011 ; g ; U-234 ; -1 ; 2
409.8 ; 0.1 ; 0.34 ; 0.05 ; g ; U-234 ; 40 ; 22
416.1 ; 0.1 ; 0.036 ; 0.011 ; g ; U-234 ; 49 ; 30
425.3 ; 0.2 ; 0.036 ; 0.011 ; g ; U-234 ; -1 ; 3
426.95 ; 0.05 ; 0.46 ; 0.05 ; g ; U-234 ; 37 ; 16
427.4 ; 0.4 ; 0.000031 ; 0.000010 ; g ; U-234 ; 27 ; 6
433.1 ; 0.1 ; 0.094 ; 0.014 ; g ; U-234 ; 68 ; 42
446.6 ; 0.1 ; 0.114 ; 0.015 ; g ; U-234 ; 40 ; 18
450.93 ; 0.04 ; 0.0040 ; 0.0019 ; g ; U-234 ; 27 ; 5
452.4 ; 0.3 ; 0.027 ; 0.009 ; g ; U-234 ; 42 ; 19
458.68 ; 0.05 ; 1.14 ; 0.12 ; g ; U-234 ; 33 ; 11
461.5 ; 0.1 ; 0.034 ; 0.011 ; g ; U-234 ; 45 ; 22
464.2 ; 0.1 ; 0.031 ; 0.011 ; g ; U-234 ; 39 ; 16
468.0 ; 0.1 ; 0.22 ; 0.03 ; g ; U-234 ; 40 ; 16
472.3 ; 0.1 ; 0.36 ; 0.04 ; g ; U-234 ; 37 ; 15
474.2 ; 0.2 ; 0.036 ; 0.011 ; g ; U-234 ; 41 ; 16
478.6 ; 0.1 ; 0.125 ; 0.015 ; g ; U-234 ; 42 ; 16
481.0 ; 0.1 ; 0.31 ; 0.04 ; g ; U-234 ; 71 ; 43
498.0 ; 0.1 ; 0.062 ; 0.012 ; g ; U-234 ; 45 ; 18
502.0 ; 0.1 ; 0.03 ; 0.09 ; g ; U-234 ; 66 ; 35
506.75 ; 0.05 ; 1.30 ; 0.14 ; g ; U-234 ; 37 ; 13
513.4 ; 0.1 ; 0.38 ;  ; g ; U-234 ; 40 ; 15
513.5 ; 0.1 ; 0.76 ;  ; g ; U-234 ; 40 ; 14
519.6 ; 0.1 ; 0.40 ; 0.05 ; g ; U-234 ; 45 ; 16
521.4 ; 0.1 ; 0.75 ; 0.09 ; g ; U-234 ; 49 ; 24
527.9 ; 0.1 ; 0.40 ; 0.05 ; g ; U-234 ; 37 ; 12
529.1 ; 0.3 ; 0.09 ; 0.04 ; g ; U-234 ; 43 ; 15
534.1 ; 0.1 ; 0.083 ; 0.013 ; g ; U-234 ; 76 ; 44
537.2 ; 0.1 ; 0.083 ; 0.013 ; g ; U-234 ; 71 ; 37
543.8 ; 0.1 ; 0.135 ; 0.024 ; g ; U-234 ; 39 ; 13
553.7 ; 0.1 ; 0.045 ; 0.016 ; g ; U-234 ; 47 ; 19
558.0 ; 0.2 ; 0.094 ; 0.023 ; g ; U-234 ; 44 ; 14
559.2 ; 0.2 ; 0.073 ; 0.022 ; g ; U-234 ; 36 ; 9
562.8 ; 0.3 ; 0.036 ; 0.011 ; g ; U-234 ; 76 ; 43
565.2 ; 0.1 ; 1.04 ; 0.11 ; g ; U-234 ; 45 ; 15
568.9 ; 0.2 ; 3.6 ; 0.6 ; g ; U-234 ; 40 ; 12
569.5 ; 0.1 ; 9.3 ; 1.2 ; g ; U-234 ; 37 ; 9
575.5 ; 0.1 ; 0.027 ; 0.009 ; g ; U-234 ; 41 ; 12
584.1 ; 0.1 ; 0.18 ; 0.30 ; g ; U-234 ; 43 ; 12
586.3 ; 0.1 ; 0.073 ; 0.013 ; g ; U-234 ; 64 ; 32
590.3 ; 1.0 ; 0.036 ; 0.011 ; g ; U-234 ; 40 ; 10
595.4 ; 0.2 ; 0.094 ; 0.023 ; g ; U-234 ; 50 ; 22
