Nuclide ; Bi-214 
Element ; Bismuth
Z ; 83
Daughter(s) ; (B-) ; Po-214 ; 99.979 ; (alpha) ; Tl-210 ; 0.021
Q- ; 3270 ; Qalpha ; 5621
Possible parent(s) ; (B-) ; Pb-214 ; 100 ; (alpha) ; At-218 ; 99.9
Half-life (min) ; 19.8 ; 0.1
Half-life (s) ; 1.188E3 ; 0.006E3
Decay constant (1/s) ; 583.5E-6 ; 2.9E-6
Specific activity (Bq/g) ; 1.642E18 ; 0.008E18
Reference ; CEA/LNE-LNHB - 2007
Emissions (239 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
1583.22 ; 0.04 ; 0.707 ; 0.005 ; g ; Po-214 ; 20 ; 1
1594.73 ; 0.08 ; 0.274 ; 0.015 ; g ; Po-214 ; 21 ; 1
1599.31 ; 0.06 ; 0.322 ; 0.015 ; g ; Po-214 ; 22 ; 1
1636.3 ; 0.2 ; 0.0111 ; 0.0016 ; g ; Po-214 ; 65 ; 4
1657.00 ; 0.19 ; 0.047 ; 0.005 ; g ; Po-214 ; 23 ; 1
1661.28 ; 0.06 ; 1.048 ; 0.009 ; g ; Po-214 ; 7 ; 0
1665.8 ; 0.2 ; 0.015 ; 0.006 ; g ; Po-214 ; 57 ; 3
1683.99 ; 0.04 ; 0.217 ; 0.003 ; g ; Po-214 ; 24 ; 1
1711.0 ; 0.8 ; 0.023 ; 0.005 ; g ; Po-214 ; 61 ; 3
1729.595 ; 0.015 ; 2.844 ; 0.010 ; g ; Po-214 ; 9 ; 0
1751.4 ; 0.8 ; 0.0009 ; 0.0005 ; g ; Po-214 ; 26 ; 1
1764.494 ; 0.014 ; 15.31 ; 0.05 ; g ; Po-214 ; 11 ; 0
1813.73 ; 0.14 ; 0.0108 ; 0.0009 ; g ; Po-214 ; 27 ; 1
1838.36 ; 0.05 ; 0.343 ; 0.010 ; g ; Po-214 ; 28 ; 1
1847.420 ; 0.025 ; 2.025 ; 0.012 ; g ; Po-214 ; 12 ; 0
1873.16 ; 0.06 ; 0.212 ; 0.008 ; g ; Po-214 ; 29 ; 1
1890.30 ; 0.15 ; 0.078 ; 0.004 ; g ; Po-214 ; 13 ; 0
1895.92 ; 0.14 ; 0.146 ; 0.008 ; g ; Po-214 ; 30 ; 1
1898.7 ; 0.4 ; 0.049 ; 0.008 ; g ; Po-214 ; 31 ; 1
1935.5 ; 0.2 ; 0.032 ; 0.007 ; g ; Po-214 ; 32 ; 1
1994.6 ; 0.6 ; 0.0024 ; 0.0005 ; g ; Po-214 ; 35 ; 1
2010.78 ; 0.12 ; 0.0434 ; 0.0017 ; g ; Po-214 ; 15 ; 0
2021.6 ; 0.2 ; 0.0214 ; 0.0021 ; g ; Po-214 ; 36 ; 1
2052.94 ; 0.12 ; 0.069 ; 0.004 ; g ; Po-214 ; 37 ; 1
2085.1 ; 0.2 ; 0.0082 ; 0.0005 ; g ; Po-214 ; 38 ; 1
2089.7 ; 0.2 ; 0.0443 ; 0.0022 ; g ; Po-214 ; 40 ; 1
2109.92 ; 0.12 ; 0.084 ; 0.003 ; g ; Po-214 ; 41 ; 1
2118.55 ; 0.03 ; 1.158 ; 0.005 ; g ; Po-214 ; 18 ; 0
2147.9 ; 0.2 ; 0.0134 ; 0.0013 ; g ; Po-214 ; 19 ; 0
2160.4 ; 0.3 ; 0.007 ; 0.005 ; g ; Po-214 ; 43 ; 1
2176.5 ; 0.2 ; 0.0033 ; 0.0006 ; g ; Po-214 ; 44 ; 1
2192.58 ; 0.16 ; 0.038 ; 0.003 ; g ; Po-214 ; 20 ; 0
2204.21 ; 0.04 ; 4.913 ; 0.023 ; g ; Po-214 ; 21 ; 0
2251.6 ; 0.2 ; 0.0055 ; 0.0005 ; g ; Po-214 ; 48 ; 1
2260.3 ; 0.2 ; 0.0087 ; 0.0004 ; g ; Po-214 ; 49 ; 1
2266.51 ; 0.13 ; 0.0165 ; 0.0008 ; g ; Po-214 ; 23 ; 0
2270.9 ; 0.4 ; 0.0014 ; 0.0003 ; g ; Po-214 ; 50 ; 1
2284.3 ; 0.2 ; 0.0050 ; 0.0004 ; g ; Po-214 ; 51 ; 1
2287.65 ; 0.23 ; 0.0046 ; 0.0005 ; g ; Po-214 ; 52 ; 1
2293.40 ; 0.12 ; 0.306 ; 0.004 ; g ; Po-214 ; 24 ; 0
2310.2 ; 0.3 ; 0.0014 ; 0.0009 ; g ; Po-214 ; 53 ; 1
2312.4 ; 0.2 ; 0.0086 ; 0.0008 ; g ; Po-214 ; 54 ; 1
2319.3 ; 0.3 ; 0.0014 ; 0.0009 ; g ; Po-214 ; 55 ; 1
2325.0 ; 0.3 ; 0.0017 ; 0.0003 ; g ; Po-214 ; 56 ; 1
2331.3 ; 0.2 ; 0.026 ; 0.004 ; g ; Po-214 ; 57 ; 1
2348.0 ; 1.3 ; 0.0014 ; 0.0009 ; g ; Po-214 ; 25 ; 0
2353.5 ; 0.7 ; 0.00036 ; 0.00014 ; g ; Po-214 ; 58 ; 1
2361.00 ; 0.19 ; 0.0021 ; 0.0006 ; g ; Po-214 ; 26 ; 0
2369.0 ; 0.4 ; 0.0028 ; 0.0004 ; g ; Po-214 ; 60 ; 1
2376.9 ; 0.2 ; 0.0086 ; 0.0008 ; g ; Po-214 ; 61 ; 1
2390.8 ; 0.2 ; 0.00156 ; 0.00014 ; g ; Po-214 ; 62 ; 1
2405.1 ; 0.5 ; 0.0011 ; 0.0007 ; g ; Po-214 ; 65 ; 1
2423.27 ; 0.13 ; 0.0048 ; 0.0006 ; g ; Po-214 ; 27 ; 0
2444.7 ; 0.8 ; 0.008 ; 0.004 ; g ; Po-214 ; 69 ; 1
2447.86 ; 0.10 ; 1.548 ; 0.007 ; g ; Po-214 ; 28 ; 0
2459.0 ; 0.8 ; 0.00141 ; 0.00023 ; g ; Po-214 ; 70 ; 1
2482.8 ; 0.4 ; 0.00096 ; 0.00018 ; g ; Po-214 ; 29 ; 0
2505.4 ; 0.2 ; 0.0056 ; 0.0006 ; g ; Po-214 ; 30 ; 0
2550.7 ; 0.7 ; 0.00032 ; 0.00009 ; g ; Po-214 ; 77 ; 1
2562.0 ; 0.6 ; 0.00018 ; 0.00009 ; g ; Po-214 ; 34 ; 0
2564.0 ; 0.6 ; 0.00014 ; 0.00009 ; g ; Po-214 ; 79 ; 1
2604.5 ; 0.5 ; 0.00036 ; 0.00009 ; g ; Po-214 ; 35 ; 0
2630.9 ; 0.3 ; 0.00086 ; 0.00023 ; g ; Po-214 ; 36 ; 0
2662.4 ; 1.0 ; 0.000200 ; 0.000041 ; g ; Po-214 ; 37 ; 0
2694.7 ; 0.2 ; 0.033 ; 0.003 ; g ; Po-214 ; 38 ; 0
2699.4 ; 0.3 ; 0.00282 ; 0.00023 ; g ; Po-214 ; 40 ; 0
2719.3 ; 0.2 ; 0.00170 ; 0.00017 ; g ; Po-214 ; 41 ; 0
2769.9 ; 0.2 ; 0.0225 ; 0.0008 ; g ; Po-214 ; 43 ; 0
2785.9 ; 0.2 ; 0.0055 ; 0.0005 ; g ; Po-214 ; 44 ; 0
2826.98 ; 0.20 ; 0.00218 ; 0.00017 ; g ; Po-214 ; 47 ; 0
2861.08 ; 0.40 ; 0.00041 ; 0.00013 ; g ; Po-214 ; 48 ; 0
2880.3 ; 0.2 ; 0.0101 ; 0.0016 ; g ; Po-214 ; 50 ; 0
2893.5 ; 0.2 ; 0.0057 ; 0.0005 ; g ; Po-214 ; 51 ; 0
2921.9 ; 0.2 ; 0.0134 ; 0.0005 ; g ; Po-214 ; 54 ; 0
2928.6 ; 0.3 ; 0.00109 ; 0.00009 ; g ; Po-214 ; 55 ; 0
2934.6 ; 0.3 ; 0.00046 ; 0.00012 ; g ; Po-214 ; 56 ; 0
2978.9 ; 0.2 ; 0.0137 ; 0.0004 ; g ; Po-214 ; 60 ; 0
2999.98 ; 0.20 ; 0.0089 ; 0.0007 ; g ; Po-214 ; 62 ; 0
3053.88 ; 0.20 ; 0.022 ; 0.003 ; g ; Po-214 ; 69 ; 0
3081.7 ; 0.3 ; 0.0052 ; 0.0007 ; g ; Po-214 ; 72 ; 0
3093.98 ; 0.40 ; 0.00037 ; 0.00004 ; g ; Po-214 ; 73 ; 0
3142.58 ; 0.40 ; 0.00118 ; 0.00009 ; g ; Po-214 ; 75 ; 0
3149.0 ; 0.5 ; 0.00019 ;  ; g ; Po-214 ; 76 ; 0
3160.6 ; 0.6 ; 0.00047 ; 0.00008 ; g ; Po-214 ; 77 ; 0
3183.57 ; 0.40 ; 0.0011 ; 0.0005 ; g ; Po-214 ; 80 ; 0
4941 ; 3 ; 0.000052 ; 0.000003 ; a ; Bi-214 ; 0 ; 5
5023 ; 3 ; 0.000045 ; 0.000003 ; a ; Bi-214 ; 0 ; 4
5184 ; 3 ; 0.00013 ; 0.00001 ; a ; Bi-214 ; 0 ; 3
5273 ; 9 ; 0.00125 ; 0.00007 ; a ; Bi-214 ; 0 ; 2
5452 ; 3 ; 0.0116 ; 0.0007 ; a ; Bi-214 ; 0 ; 1
5516 ; 3 ; 0.0082 ; 0.0005 ; a ; Bi-214 ; 0 ; 0
8287 ; 6 ; 0.00012 ;  ; a* ; Po-214 ; 1 ; 0
8430 ; 6 ; 0.00006 ;  ; a* ; Po-214 ; 6 ; 1
8950 ; 6 ; 0.00002 ;  ; a* ; Po-214 ; 2 ; 0
9080 ; 6 ; 0.0022 ;  ; a* ; Po-214 ; 4 ; 0
9320 ; 6 ; 0.00005 ;  ; a* ; Po-214 ; 6 ; 0
9378 ; 8 ; 0.00002 ;  ; a* ; Po-214 ; 7 ; 0
9500 ; 6 ; 0.0001 ;  ; a* ; Po-214 ; 10 ; 0
9670 ; 8 ; 0.00004 ;  ; a* ; Po-214 ; 14 ; 0
9802 ; 6 ; 0.00012 ;  ; a* ; Po-214 ; 17 ; 0
9907 ; 6 ; 0.00007 ;  ; a* ; Po-214 ; 21 ; 0
10082 ; 6 ; 0.00014 ;  ; a* ; Po-214 ; 24 ; 0
10150 ; 8 ; 0.00002 ;  ; a* ; Po-214 ; 26 ; 0
10332 ; 6 ; 0.00008 ;  ; a* ; Po-214 ; 32 ; 0
10505 ; 10 ; 0.00002 ;  ; a* ; Po-214 ; 38 ; 0
==========================================================================================================
