Nuclide ; Ga-66 
Element ; Gallium
Z ; 31
Daughter(s) ; (B+, EC) ; Zn-66 ; 100
Q+ ; 5175
Half-life (h) ; 9.49 ; 0.07
Half-life (s) ; 34.16E3 ; 0.25E3
Decay constant (1/s) ; 20.29E-6 ; 0.15E-6
Specific activity (Bq/g) ; 185.1E15 ; 1.4E15
Reference ; LBNL - 2003
Emissions (150 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
1135.47 ; 0.09 ; 0.0047 ; 0.0006 ; g ; Zn-66 ; 28 ; 17
1147.896 ; 0.010 ; 0.078 ; 0.009 ; g ; Zn-66 ; 23 ; 6
1190.287 ; 0.007 ; 0.128 ; 0.013 ; g ; Zn-66 ; 24 ; 7
1195.32 ; 0.09 ; 0.0009 ; 0.0003 ; g ; Zn-66 ; 30 ; 17
1232.264 ; 0.008 ; 0.50 ; 0.04 ; g ; Zn-66 ; 7 ; 2
1232.480 ; 0.015 ; 0.056 ; 0.019 ; g ; Zn-66 ; 25 ; 9
1248.779 ; 0.022 ; 0.0010 ; 0.0003 ; g ; Zn-66 ; 25 ; 8
1274.50 ; 0.03 ; 0.0070 ; 0.0008 ; g ; Zn-66 ; 28 ; 15
1298.95 ; 0.07 ; 0.0038 ; 0.0005 ; g ; Zn-66 ; 28 ; 14
1305.807 ; 0.021 ; 0.0040 ; 0.0005 ; g ; Zn-66 ; 23 ; 4
1333.112 ; 0.005 ; 1.17 ; 0.09 ; g ; Zn-66 ; 3 ; 1
1356.104 ; 0.009 ; 0.36 ; 0.05 ; g ; Zn-66 ; 9 ; 2
1356.320 ; 0.015 ; 0.122 ; 0.021 ; g ; Zn-66 ; 25 ; 7
1357.250 ; 0.012 ; 0.16 ; 0.05 ; g ; Zn-66 ; 24 ; 6
1409.35 ; 0.24 ; 0.0016 ; 0.0007 ; g ; Zn-66 ; 26 ; 9
1418.754 ; 0.005 ; 0.61 ; 0.05 ; g ; Zn-66 ; 20 ; 3
1425.25 ; 0.02 ; 0.0060 ; 0.0007 ; g ; Zn-66 ; 28 ; 11
1433.63 ; 0.04 ; 0.0018 ; 0.0004 ; g ; Zn-66 ; 30 ; 13
1458.662 ; 0.012 ; 0.096 ; 0.023 ; g ; Zn-66 ; 10 ; 2
1468.97 ; 0.05 ; 0.0014 ; 0.0004 ; g ; Zn-66 ; 29 ; 11
1508.158 ; 0.007 ; 0.55 ; 0.04 ; g ; Zn-66 ; 11 ; 2
1515.162 ; 0.020 ; 0.0062 ; 0.0007 ; g ; Zn-66 ; 24 ; 4
1523.279 ; 0.015 ; 0.0055 ; 0.0007 ; g ; Zn-66 ; 25 ; 6
