Nuclide ; U-239 
Element ; Uranium
Z ; 92
Daughter(s) ; (B-) ; Np-239 ; 100
Q- ; 1261.5
Half-life (min) ; 23.46 ; 0.05
Half-life (s) ; 1.4076E3 ; 0.0030E3
Decay constant (1/s) ; 492.4E-6 ; 1.0E-6
Specific activity (Bq/g) ; 1.2408E18 ; 0.0026E18
Reference ; KRI - 2009
Emissions (158 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
504.76 ; 0.08 ; 0.0052 ; 0.0003 ; g ; Np-239 ; 16 ; 3
506.80 ; 0.14 ; 0.0010 ; 0.0002 ; g ; Np-239 ; -1 ; 23
518.00 ; 0.02 ; 0.0045 ; 0.0003 ; g ; Np-239 ; 13 ; 0
522.12 ; 0.10 ; 0.0024 ; 0.0002 ; g ; Np-239 ; 18 ; 6
532.86 ; 0.10 ; 0.0023 ; 0.0002 ; g ; Np-239 ; 15 ; 1
541.32 ; 0.10 ; 0.0029 ; 0.0003 ; g ; Np-239 ; -1 ; 24
544.48 ; 0.09 ; 0.0036 ; 0.0003 ; g ; Np-239 ; 17 ; 4
547.99 ; 0.12 ; 0.0020 ; 0.0003 ; g ; Np-239 ; 16 ; 1
558.46 ; 0.17 ; 0.0006 ; 0.0002 ; g ; Np-239 ; -1 ; 25
560.63 ; 0.07 ; 0.0058 ; 0.0003 ; g ; Np-239 ; 29 ; 11
563.89 ; 0.04 ; 0.0004 ; 0.0002 ; g ; Np-239 ; 15 ; 0
567.88 ; 0.18 ; 0.0004 ; 0.0001 ; g ; Np-239 ; -1 ; 26
575.27 ; 0.05 ; 0.0131 ; 0.0004 ; g ; Np-239 ; -1 ; 27
577.15 ; 0.14 ; 0.0014 ; 0.0003 ; g ; Np-239 ; -1 ; 28
585.49 ; 0.14 ; 0.0012 ; 0.0002 ; g ; Np-239 ; -1 ; 29
587.62 ; 0.02 ; 0.0193 ; 0.0005 ; g ; Np-239 ; 17 ; 3
588.70 ; 0.08 ; 0.0055 ; 0.0003 ; g ; Np-239 ; 23 ; 8
591.82 ; 0.19 ; 0.0009 ; 0.0004 ; g ; Np-239 ; -1 ; 30
599.13 ; 0.15 ; 0.0007 ; 0.0002 ; g ; Np-239 ; -1 ; 31
602.79 ; 0.08 ; 0.0048 ; 0.0003 ; g ; Np-239 ; -1 ; 32
604.85 ; 0.06 ; 0.00096 ; 0.00027 ; g ; Np-239 ; -1 ; 33
607.96 ; 0.15 ; 0.0013 ; 0.0003 ; g ; Np-239 ; 23 ; 7
614.53 ; 0.17 ; 0.0006 ; 0.0002 ; g ; Np-239 ; -1 ; 34
618.03 ; 0.16 ; 0.0007 ; 0.0002 ; g ; Np-239 ; -1 ; 35
624.11 ; 0.07 ; 0.0062 ; 0.0003 ; g ; Np-239 ; 18 ; 2
629.00 ; 0.11 ; 0.0027 ; 0.0003 ; g ; Np-239 ; -1 ; 36
631.10 ; 0.03 ; 0.067 ; 0.002 ; g ; Np-239 ; 17 ; 1
644.253 ; 0.030 ; 0.0019 ; 0.0004 ; g ; Np-239 ; 32 ; 11
646.26 ; 0.10 ; 0.0029 ; 0.0003 ; g ; Np-239 ; 21 ; 6
649.79 ; 0.19 ; 0.0009 ; 0.0004 ; g ; Np-239 ; -1 ; 37
662.28 ; 0.02 ; 0.170 ; 0.005 ; g ; Np-239 ; 17 ; 0
664.17 ; 0.09 ; 0.0054 ; 0.0004 ; g ; Np-239 ; 18 ; 1
668.76 ; 0.18 ; 0.00055 ; 0.00018 ; g ; Np-239 ; -1 ; 38
670.88 ; 0.20 ; 0.0006 ; 0.0003 ; g ; Np-239 ; -1 ; 39
691.01 ; 0.06 ; 0.0074 ; 0.0003 ; g ; Np-239 ; -1 ; 40
692.61 ; 0.13 ; 0.0016 ; 0.0003 ; g ; Np-239 ; -1 ; 41
695.23 ; 0.02 ; 0.0036 ; 0.0003 ; g ; Np-239 ; 18 ; 0
701.21 ; 0.10 ; 0.0024 ; 0.0002 ; g ; Np-239 ; -1 ; 42
703.63 ; 0.10 ; 0.0023 ; 0.0002 ; g ; Np-239 ; 26 ; 8
707.38 ; 0.09 ; 0.0022 ; 0.0002 ; g ; Np-239 ; 19 ; 3
710.35 ; 0.15 ; 0.003 ;  ; g ; Np-239 ; 20 ; 3
714.22 ; 0.09 ; 0.0030 ; 0.0003 ; g ; Np-239 ; -1 ; 43
722.85 ; 0.04 ; 0.0270 ; 0.0007 ; g ; Np-239 ; 26 ; 7
727.52 ; 0.10 ; 0.0026 ; 0.0003 ; g ; Np-239 ; 23 ; 5
730.95 ; 0.06 ; 0.0090 ; 0.0003 ; g ; Np-239 ; -1 ; 44
746.06 ; 0.11 ; 0.0043 ; 0.0005 ; g ; Np-239 ; -1 ; 45
748.09 ; 0.03 ; 0.0890 ; 0.0004 ; g ; Np-239 ; 21 ; 2
752.84 ; 0.08 ; 0.0013 ; 0.0003 ; g ; Np-239 ; 29 ; 8
764.04 ; 0.11 ; 0.0026 ; 0.0003 ; g ; Np-239 ; -1 ; 46
768.15 ; 0.11 ; 0.0020 ; 0.0002 ; g ; Np-239 ; -1 ; 47
769.52 ; 0.17 ; 0.0004 ; 0.0001 ; g ; Np-239 ; -1 ; 48
772.94 ; 0.09 ; 0.0029 ; 0.0002 ; g ; Np-239 ; 22 ; 2
774.77 ; 0.04 ; 0.015 ; 0.004 ; g ; Np-239 ; 23 ; 3
779.57 ; 0.14 ; 0.0006 ; 0.0001 ; g ; Np-239 ; 30 ; 8
788.19 ; 0.07 ; 0.0049 ; 0.0002 ; g ; Np-239 ; 21 ; 1
791.13 ; 0.05 ; 0.0075 ; 0.0002 ; g ; Np-239 ; 26 ; 6
795.13 ; 0.15 ; 0.0008 ; 0.0002 ; g ; Np-239 ; -1 ; 49
812.89 ; 0.03 ; 0.0685 ; 0.0003 ; g ; Np-239 ; 22 ; 1
819.26 ; 0.03 ; 0.129 ; 0.003 ; g ; Np-239 ; 21 ; 0
829.59 ; 0.17 ; 0.00046 ; 0.00013 ; g ; Np-239 ; -1 ; 50
831.89 ; 0.09 ; 0.0021 ; 0.0002 ; g ; Np-239 ; -1 ; 51
841.45 ; 0.04 ; 0.0025 ; 0.0004 ; g ; Np-239 ; 25 ; 4
844.10 ; 0.03 ; 0.139 ; 0.003 ; g ; Np-239 ; 22 ; 0
846.39 ; 0.04 ; 0.0312 ; 0.0008 ; g ; Np-239 ; 26 ; 4
849.44 ; 0.09 ; 0.0020 ; 0.0002 ; g ; Np-239 ; 23 ; 0
862.56 ; 0.18 ; 0.0004 ; 0.0001 ; g ; Np-239 ; -1 ; 52
867.11 ; 0.11 ; 0.00076 ; 0.00008 ; g ; Np-239 ; 30 ; 6
869.57 ; 0.09 ; 0.0016 ; 0.0001 ; g ; Np-239 ; 28 ; 5
874.43 ; 0.03 ; 0.0033 ; 0.0002 ; g ; Np-239 ; 28 ; 4
884.45 ; 0.05 ; 0.0086 ; 0.0002 ; g ; Np-239 ; 25 ; 3
887.97 ; 0.03 ; 0.0023 ; 0.0002 ; g ; Np-239 ; 25 ; 2
889.49 ; 0.04 ; 0.0209 ; 0.0005 ; g ; Np-239 ; 26 ; 3
895.15 ; 0.15 ; 0.0008 ; 0.0002 ; g ; Np-239 ; 27 ; 2
913.68 ; 0.09 ; 0.0019 ; 0.0001 ; g ; Np-239 ; -1 ; 53
917.40 ; 0.08 ; 0.0027 ; 0.0001 ; g ; Np-239 ; 28 ; 3
920.95 ; 0.08 ; 0.0026 ; 0.0001 ; g ; Np-239 ; 28 ; 2
922.83 ; 0.13 ; 0.0006 ; 0.0001 ; g ; Np-239 ; 30 ; 4
928.05 ; 0.03 ; 0.0051 ; 0.0002 ; g ; Np-239 ; 25 ; 1
931.51 ; 0.05 ; 0.0053 ; 0.0003 ; g ; Np-239 ; 31 ; 4
933.09 ; 0.03 ; 0.0262 ; 0.0006 ; g ; Np-239 ; 26 ; 1
938.98 ; 0.08 ; 0.00031 ; 0.00008 ; g ; Np-239 ; 29 ; 3
948.88 ; 0.19 ; 0.00024 ; 0.00010 ; g ; Np-239 ; -1 ; 54
