Nuclide ; Ag-110m 
Element ; Silver
Z ; 47
Daughter(s) ; (I.T.) ; Ag-110 ; 1.36 ; (B-) ; Cd-110 ; 98.64
QIT ; 117.59 ; Q- ; 3009.8
Half-life (d) ; 249.78 ; 0.02
Half-life (s) ; 21.5810E6 ; 0.0017E6
Decay constant (1/s) ; 32.1184E-9 ; 0.0026E-9
Specific activity (Bq/g) ; 175.838E12 ; 0.014E12
Reference ; INEEL - 2002
Emissions (74 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
1420.07 ; 0.05 ; 0.026 ; 0.004 ; g ; Cd-110 ; 5 ; 1
1465.6 ; 0.1 ; 0.0018 ; 0.0002 ; g ; Cd-110 ; -1 ; 9
1475.7792 ; 0.0023 ; 4.03 ; 0.05 ; g ; Cd-110 ; 2 ; 0
1505.028 ; 0.002 ; 13.16 ; 0.16 ; g ; Cd-110 ; 6 ; 1
1562.2940 ; 0.0018 ; 1.21 ; 0.03 ; g ; Cd-110 ; 7 ; 1
1572.4 ; 0.2 ; 0.0011 ; 0.0003 ; g ; Cd-110 ; -1 ; 10
1592.80 ; 0.15 ; 0.0207 ; 0.0008 ; g ; Cd-110 ; 8 ; 1
1629.75 ; 0.15 ; 0.0040 ; 0.0005 ; g ; Cd-110 ; 9 ; 1
1698.8 ; 0.2 ; 0.0017 ; 0.0003 ; g ; Cd-110 ; 10 ; 1
1775.41 ; 0.04 ; 0.0065 ; 0.0003 ; g ; Cd-110 ; 11 ; 1
1783.46 ; 0.03 ; 0.0101 ; 0.0005 ; g ; Cd-110 ; 4 ; 0
1903.52 ; 0.04 ; 0.0159 ; 0.0007 ; g ; Cd-110 ; 14 ; 1
2004.65 ; 0.10 ; 0.0012 ; 0.0004 ; g ; Cd-110 ; 16 ; 1
==========================================================================================================
