Nuclide ; Am-241 
Element ; Americium
Z ; 95
Daughter(s) ; (alpha) ; Np-237 ; 100
Qalpha ; 5637.82
Possible parent(s) ; (B-) ; Pu-241 ; 99.99756
Half-life (a) ; 432.6 ; 0.6
Half-life (s) ; 13.652E9 ; 0.019E9
Decay constant (1/s) ; 50.77E-12 ; 0.07E-12
Specific activity (Bq/g) ; 126.88E9 ; 0.18E9
Reference ; KRI - 2009
Emissions (211 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
322.56 ; 0.03 ; 0.000151 ; 0.000004 ; g ; Np-237 ; 22 ; 5
324.69 ;  ; 0.0000018 ; 0.0000003 ; g ; Np-237 ; -1 ; 11
329.69 ;  ; 0.0000011 ; 0.0000002 ; g ; Np-237 ; -1 ; 12
332.35 ; 0.03 ; 0.000150 ; 0.000004 ; g ; Np-237 ; 14 ; 0
335.37 ; 0.03 ; 0.000496 ; 0.000007 ; g ; Np-237 ; 16 ; 1
337.7 ; 0.2 ; 0.00000488 ; 0.00000009 ; g ; Np-237 ; 17 ; 1
350.71 ;  ; 0.00000139 ; 0.00000005 ; g ; Np-237 ; -1 ; 13
358.25 ; 0.20 ; 0.00000129 ; 0.00000005 ; g ; Np-237 ; 20 ; 3
368.62 ; 0.03 ; 0.000214 ; 0.000005 ; g ; Np-237 ; 16 ; 0
370.94 ; 0.03 ; 0.0000520 ; 0.0000008 ; g ; Np-237 ; 17 ; 0
374.83 ;  ; 0.00000313 ; 0.00000006 ; g ; Np-237 ; -1 ; 14
376.65 ; 0.03 ; 0.000137 ; 0.000003 ; g ; Np-237 ; 22 ; 3
383.81 ; 0.03 ; 0.0000281 ; 0.0000006 ; g ; Np-237 ; 23 ; 3
389.0 ; 0.3 ; 0.00000049 ;  ; g ; Np-237 ; -1 ; 15
390.61 ; 0.05 ; 0.00000573 ; 0.00000010 ; g ; Np-237 ; -1 ; 16
400.78 ; 0.10 ; 0.00000014 ; 0.00000003 ; g ; Np-237 ; 29 ; 7
406.35 ; 0.15 ; 0.00000137 ; 0.00000005 ; g ; Np-237 ; 30 ; 7
411.27 ;  ; 0.00000018 ; 0.00000004 ; g ; Np-237 ; -1 ; 17
419.33 ; 0.04 ; 0.0000284 ; 0.0000004 ; g ; Np-237 ; 22 ; 1
426.47 ; 0.04 ; 0.000031 ; 0.000006 ; g ; Np-237 ; 23 ; 1
429.9 ; 0.1 ; 0.00000109 ; 0.00000005 ; g ; Np-237 ; -1 ; 18
440.63 ;  ; 0.00000056 ; 0.00000003 ; g ; Np-237 ; -1 ; 19
442.81 ; 0.07 ; 0.00000331 ; 0.00000008 ; g ; Np-237 ; -1 ; 20
446.15 ; 0.06 ; 0.00000011 ; 0.00000002 ; g ; Np-237 ; 35 ; 13
452.6 ; 0.2 ; 0.00000236 ; 0.00000007 ; g ; Np-237 ; 22 ; 0
454.66 ; 0.08 ; 0.00000953 ; 0.00000012 ; g ; Np-237 ; 26 ; 2
459.68 ; 0.10 ; 0.00000355 ; 0.00000007 ; g ; Np-237 ; 23 ; 0
462.34 ; 0.08 ; 0.000001 ;  ; g ; Np-237 ; 29 ; 5
468.12 ; 0.15 ; 0.00000269 ; 0.00000006 ; g ; Np-237 ; 30 ; 5
486.05 ;  ; 0.00000105 ; 0.00000006 ; g ; Np-237 ; -1 ; 21
487.13 ; 0.04 ; 0.00000062 ; 0.00000005 ; g ; Np-237 ; 28 ; 4
494.39 ;  ; 0.00000010 ; 0.00000002 ; g ; Np-237 ; -1 ; 22
501.39 ;  ; 0.00000014 ; 0.00000002 ; g ; Np-237 ; -1 ; 23
512.5 ; 0.3 ; 0.0000021 ; 0.0000004 ; g ; Np-237 ; 27 ; 1
514.0 ; 0.5 ; 0.0000038 ; 0.0000002 ; g ; Np-237 ; 26 ; 0
522.06 ; 0.15 ; 0.00000099 ; 0.00000005 ; g ; Np-237 ; 30 ; 3
525.14 ;  ; 0.00000016 ; 0.00000003 ; g ; Np-237 ; -1 ; 24
529.17 ; 0.20 ; 0.00000069 ; 0.00000005 ; g ; Np-237 ; 38 ; 13
532.44 ;  ; 0.00000008 ; 0.00000002 ; g ; Np-237 ; -1 ; 25
546.12 ; 0.06 ; 0.00000025 ; 0.00000003 ; g ; Np-237 ; 27 ; 0
548.15 ;  ; 0.00000005 ; 0.00000002 ; g ; Np-237 ; -1 ; 26
555.25 ;  ; 0.00000009 ; 0.00000002 ; g ; Np-237 ; -1 ; 27
563.46 ; 0.02 ; 0.00000044 ; 0.00000002 ; g ; Np-237 ; 33 ; 6
573.94 ; 0.20 ; 0.00000128 ; 0.00000005 ; g ; Np-237 ; 36 ; 8
582.89 ;  ; 0.00000101 ; 0.00000006 ; g ; Np-237 ; -1 ; 28
586.59 ; 0.20 ; 0.00000124 ; 0.00000005 ; g ; Np-237 ; 31 ; 2
590.09 ; 0.04 ; 0.00000280 ; 0.00000006 ; g ; Np-237 ; 28 ; 0
597.19 ; 0.02 ; 0.00000729 ; 0.00000011 ; g ; Np-237 ; 34 ; 6
600.26 ;  ; 0.00000022 ; 0.00000003 ; g ; Np-237 ; -1 ; 29
619.01 ; 0.02 ; 0.000060 ; 0.000002 ; g ; Np-237 ; 33 ; 4
627.18 ; 0.20 ; 0.00000051 ; 0.00000002 ; g ; Np-237 ; 38 ; 8
632.93 ; 0.15 ; 0.00000124 ; 0.00000005 ; g ; Np-237 ; 32 ; 1
636.9 ;  ; 0.00000021 ; 0.00000003 ; g ; Np-237 ; -1 ; 30
641.32 ; 0.04 ; 0.00000704 ; 0.00000010 ; g ; Np-237 ; 36 ; 6
652.73 ; 0.02 ; 0.0000376 ; 0.0000009 ; g ; Np-237 ; 34 ; 4
662.40 ; 0.02 ; 0.000367 ; 0.000006 ; g ; Np-237 ; 33 ; 2
666.2 ; 0.2 ; 0.00000095 ; 0.00000007 ; g ; Np-237 ; 32 ; 0
669.83 ; 0.02 ; 0.00000051 ; 0.00000007 ; g ; Np-237 ; 36 ; 5
675.78 ; 0.13 ; 0.00000085 ; 0.00000005 ; g ; Np-237 ; 37 ; 5
679.79 ; 0.02 ; 0.00000331 ; 0.00000008 ; g ; Np-237 ; 34 ; 3
688.72 ; 0.04 ; 0.0000323 ; 0.0000006 ; g ; Np-237 ; 33 ; 1
693.46 ;  ; 0.00000354 ; 0.00000008 ; g ; Np-237 ; -1 ; 31
696.14 ; 0.02 ; 0.00000517 ; 0.00000008 ; g ; Np-237 ; 34 ; 2
709.42 ; 0.05 ; 0.00000641 ; 0.00000019 ; g ; Np-237 ; -1 ; 32
712.5 ;  ; 0.00000020 ; 0.00000003 ; g ; Np-237 ; -1 ; 33
721.96 ; 0.02 ; 0.000196 ; 0.000005 ; g ; Np-237 ; 33 ; 0
729.72 ; 0.15 ; 0.00000137 ; 0.00000005 ; g ; Np-237 ; 37 ; 3
731.44 ;  ; 0.00000046 ; 0.00000004 ; g ; Np-237 ; -1 ; 34
736.68 ;  ; 0.00000128 ; 0.00000005 ; g ; Np-237 ; -1 ; 35
737.34 ; 0.05 ; 0.00000794 ; 0.00000011 ; g ; Np-237 ; 35 ; 1
740.51 ;  ; 0.00000019 ; 0.00000003 ; g ; Np-237 ; -1 ; 36
742.9 ; 0.3 ; 0.00000035 ;  ; g ; Np-237 ; -1 ; 37
745.02 ;  ; 0.00000009 ; 0.00000002 ; g ; Np-237 ; -1 ; 38
750.39 ;  ; 0.00000006 ; 0.00000002 ; g ; Np-237 ; -1 ; 39
755.68 ; 0.02 ; 0.00000784 ; 0.00000011 ; g ; Np-237 ; 34 ; 0
759.5 ; 0.1 ; 0.00000181 ; 0.00000005 ; g ; Np-237 ; -1 ; 40
763.31 ;  ; 0.00000023 ; 0.00000002 ; g ; Np-237 ; -1 ; 41
766.62 ; 0.04 ; 0.00000501 ; 0.00000006 ; g ; Np-237 ; 36 ; 1
770.57 ; 0.10 ; 0.00000481 ; 0.00000007 ; g ; Np-237 ; 35 ; 0
772.57 ; 0.12 ; 0.00000279 ; 0.00000004 ; g ; Np-237 ; 37 ; 1
774.67 ;  ; 0.00000011 ; 0.00000002 ; g ; Np-237 ; -1 ; 42
777.39 ;  ; 0.00000015 ; 0.00000002 ; g ; Np-237 ; -1 ; 43
780.53 ;  ; 0.00000031 ; 0.00000002 ; g ; Np-237 ; -1 ; 44
782.2 ; 0.5 ; 0.00000015 ;  ; g ; Np-237 ; -1 ; 45
786.00 ; 0.15 ; 0.00000062 ;  ; g ; Np-237 ; 39 ; 3
789.0 ; 0.3 ; 0.00000042 ; 0.00000006 ; g ; Np-237 ; -1 ; 46
792.6 ;  ; 0.00000003 ; 0.00000001 ; g ; Np-237 ; -1 ; 47
794.92 ; 0.20 ; 0.00000094 ;  ; g ; Np-237 ; -1 ; 48
801.94 ; 0.20 ; 0.00000123 ; 0.00000007 ; g ; Np-237 ; 39 ; 2
