Nuclide ; Ra-226 D
Element ; Radium
Z ; 88
Daughter(s) ; (alpha) ; Rn-222 ; 100
Qalpha ; 4870.62
In equilibrium with ; Rn-222 ; Rn-218 ; At-218 ; Po-218 ; Pb-214 ; Bi-214 ; Po-214 ; Po-210 ; Bi-210 ; Pb-210 ; Tl-210 ; Tl-206 ; Hg-206
Half-life (a) ; 1.600E3 ; 0.007E3
Half-life (s) ; 50.49E9 ; 0.22E9
Decay constant (1/s) ; 13.73E-12 ; 0.06E-12
Specific activity (Bq/g) ; 36.58E9 ; 0.16E9
Reference ; CEA/LNE-LNHB - 2008
Emissions (294 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
501.96 ; 0.15 ; 0.0181 ; 0.0022 ; g ; Po-214* ;  ; 
510 ; 2 ; 0.076 ;  ; g ; Po-218* ;  ; 
519.90 ; 0.05 ; 0.0166 ; 0.0017 ; g ; Po-214* ;  ; 
524.6 ; 0.2 ; 0.0169 ; 0.0017 ; g ; Po-214* ;  ; 
528 ; 1 ; 0.0109 ; 0.0013 ; g ; Po-214* ;  ; 
533.66 ; 0.02 ; 0.182 ; 0.006 ; g ; Bi-214* ;  ; 
536.77 ; 0.04 ; 0.061 ; 0.008 ; g ; Po-214* ;  ; 
538.41 ; 0.08 ; 0.0196 ; 0.0027 ; g ; Bi-214* ;  ; 
543.0 ; 0.2 ; 0.088 ; 0.021 ; g ; Po-214* ;  ; 
543.81 ; 0.07 ; 0.050 ; 0.009 ; g ; Bi-214* ;  ; 
547.6 ; 0.3 ; 0.034 ; 0.003 ; g ; Po-214* ;  ; 
551.9 ; 0.8 ; 0.0055 ; 0.0014 ; g ; Po-214* ;  ; 
572.76 ; 0.07 ; 0.071 ; 0.008 ; g ; Po-214* ;  ; 
580.13 ; 0.03 ; 0.369 ; 0.006 ; g ; Bi-214* ;  ; 
595.23 ; 0.07 ; 0.0174 ; 0.0015 ; g ; Po-214* ;  ; 
600.0 ; 0.5 ; 0.008 ; 0.004 ; g ; Po-214* ;  ; 
609.312 ; 0.007 ; 45.49 ; 0.19 ; g ; Po-214* ;  ; 
615.73 ; 0.10 ; 0.055 ; 0.007 ; g ; Po-214* ;  ; 
617.0 ; 0.2 ; 0.027 ; 0.005 ; g ; Po-214* ;  ; 
626.4 ; 0.6 ; 0.0041 ; 0.0014 ; g ; Po-214* ;  ; 
630.79 ; 0.07 ; 0.0166 ; 0.0014 ; g ; Po-214* ;  ; 
633.14 ; 0.10 ; 0.055 ; 0.003 ; g ; Po-214* ;  ; 
634.72 ; 0.21 ; 0.0064 ; 0.0023 ; g ; Po-214* ;  ; 
639.67 ; 0.10 ; 0.034 ; 0.005 ; g ; Po-214* ;  ; 
649.18 ; 0.07 ; 0.054 ; 0.007 ; g ; Po-214* ;  ; 
658.7 ; 0.2 ; 0.017 ; 0.004 ; g ; Po-214* ;  ; 
661.1 ; 0.2 ; 0.054 ; 0.004 ; g ; Po-214* ;  ; 
665.453 ; 0.022 ; 1.530 ; 0.007 ; g ; Po-214* ;  ; 
677.41 ; 0.15 ; 0.0055 ; 0.0023 ; g ; Po-214* ;  ; 
683.22 ; 0.06 ; 0.084 ; 0.006 ; g ; Po-214* ;  ; 
687.6 ; 0.3 ; 0.0066 ; 0.0014 ; g ; Po-214* ;  ; 
693.3 ; 0.5 ; 0.0059 ; 0.0015 ; g ; Po-214* ;  ; 
697.90 ; 0.25 ; 0.067 ; 0.004 ; g ; Po-214* ;  ; 
699.82 ; 0.18 ; 0.016 ; 0.005 ; g ; Po-214* ;  ; 
703.11 ; 0.04 ; 0.479 ; 0.011 ; g ; Po-214* ;  ; 
704.9 ; 0.3 ; 0.051 ; 0.010 ; g ; Po-214* ;  ; 
708.8 ; 0.3 ; 0.0119 ; 0.0020 ; g ; Po-214* ;  ; 
710.67 ; 0.10 ; 0.076 ; 0.004 ; g ; Po-214* ;  ; 
719.86 ; 0.03 ; 0.393 ; 0.010 ; g ; Po-214* ;  ; 
722.98 ; 0.12 ; 0.037 ; 0.007 ; g ; Po-214* ;  ; 
733.80 ; 0.15 ; 0.038 ; 0.003 ; g ; Po-214* ;  ; 
740.73 ; 0.18 ; 0.0428 ; 0.0021 ; g ; Po-214* ;  ; 
752.84 ; 0.03 ; 0.126 ; 0.008 ; g ; Po-214* ;  ; 
765.96 ; 0.09 ; 0.053 ; 0.008 ; g ; Bi-214* ;  ; 
768.356 ; 0.010 ; 4.892 ; 0.016 ; g ; Po-214* ;  ; 
785.96 ; 0.09 ; 1.064 ; 0.013 ; g ; Bi-214* ;  ; 
786.1 ; 0.4 ; 0.31 ; 0.05 ; g ; Po-214* ;  ; 
788.6 ; 0.5 ; 0.015 ; 0.005 ; g ; Po-214* ;  ; 
799.6 ; 0.3 ; 0.0312 ; 0.0006 ; g ; Pb-210* ;  ; 
803.10 ; 0.05 ; 0.001244 ; 0.000039 ; g ; Pb-206* ;  ; 
806.174 ; 0.018 ; 1.262 ; 0.006 ; g ; Po-214* ;  ; 
815.0 ; 0.1 ; 0.039 ; 0.003 ; g ; Po-214* ;  ; 
821.18 ; 0.03 ; 0.166 ; 0.010 ; g ; Po-214* ;  ; 
826.3 ; 0.2 ; 0.129 ; 0.011 ; g ; Po-214* ;  ; 
832.39 ; 0.11 ; 0.035 ; 0.002 ; g ; Po-214* ;  ; 
836 ; 2 ; 0.0011 ; 0.0011 ; g ; Pb-214* ;  ; 
