Nuclide ; U-235 
Element ; Uranium
Z ; 92
Daughter(s) ; (alpha) ; Th-231 ; 100
Qalpha ; 4678.3
Possible parent(s) ; (B+, EC) ; Np-235 ; 99.9986 ; (alpha) ; Pu-239 ; 100
Half-life (a) ; 704E6 ; 1E6
Half-life (s) ; 22.216E15 ; 0.032E15
Decay constant (1/s) ; 31.200E-18 ; 0.044E-18
Specific activity (Bq/g) ; 79.95E3 ; 0.11E3
Reference ; CNDC - 2014
Emissions (81 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
15.311 ;  ; 40 ; 22 ; XL ; Th-231 ;  ; 
19.592 ; 0.006 ; 0.006 ; 0.006 ; g ; Th-231 ; 5 ; 4
31.60 ; 0.05 ; 0.017 ; 0.006 ; g ; Th-231 ; 7 ; 5
41.4 ; 0.3 ; 0.029 ; 0.011 ; g ; Th-231 ; 10 ; 7
42.01 ; 0.06 ; 0.056 ; 0.009 ; g ; Th-231 ; 1 ; 0
51.21 ; 0.04 ; 0.034 ; 0.007 ; g ; Th-231 ; 7 ; 4
54.1 ; 0.1 ; 0.00115 ;  ; g ; Th-231 ; 9 ; 6
54.25 ; 0.05 ; 0.0285 ;  ; g ; Th-231 ; 2 ; 1
64.45 ; 0.05 ; 0.018 ;  ; g ; Th-231 ; 19 ; 18
72.7 ; 0.2 ; 0.116 ; 0.020 ; g ; Th-231 ; 10 ; 5
74.94 ; 0.03 ; 0.051 ; 0.006 ; g ; Th-231 ; 7 ; 3
89.954 ;  ; 3.56 ; 0.07 ; XKa2 ; Th-231 ;  ; 
93.351 ;  ; 5.75 ; 0.11 ; XKa1 ; Th-231 ;  ; 
96.09 ; 0.02 ; 0.091 ; 0.011 ; g ; Th-231 ; 2 ; 0
97 ; 4 ; 0.016 ; 0.004 ; g ; Th-231 ; 14 ; 7
105.554 ;  ; 2.05 ; 0.05 ; XK'b1 ; Th-231 ;  ; 
108.9687 ;  ; 0.690 ; 0.019 ; XK'b2 ; Th-231 ;  ; 
109.19 ; 0.07 ; 1.66 ; 0.13 ; g ; Th-231 ; 5 ; 2
115.45 ; 0.05 ; 0.03 ; 0.01 ; g ; Th-231 ; 10 ; 3
120.35 ; 0.05 ; 0.026 ;  ; g ; Th-231 ; 3 ; 1
136.55 ; 0.05 ; 0.012 ;  ; g ; Th-231 ; 16 ; 8
140.76 ; 0.02 ; 0.20 ; 0.01 ; g ; Th-231 ; 7 ; 2
142.40 ; 0.05 ; 0.0051 ;  ; g ; Th-231 ; 20 ; 18
143.767 ; 0.003 ; 10.94 ; 0.06 ; g ; Th-231 ; 4 ; 1
150.936 ; 0.015 ; 0.09 ; 0.03 ; g ; Th-231 ; 18 ; 7
163.356 ; 0.003 ; 5.08 ; 0.03 ; g ; Th-231 ; 5 ; 1
173 ; 1 ; 0.006 ; 0.005 ; g ; Th-231 ; 16 ; 5
182.62 ; 0.05 ; 0.39 ; 0.05 ; g ; Th-231 ; 18 ; 5
185.720 ; 0.004 ; 57.0 ; 0.3 ; g ; Th-231 ; 4 ; 0
194.940 ; 0.006 ; 0.63 ; 0.01 ; g ; Th-231 ; 7 ; 1
198.894 ; 0.014 ; 0.036 ; 0.002 ; g ; Th-231 ; 8 ; 1
202.12 ; 0.01 ; 1.08 ; 0.02 ; g ; Th-231 ; 18 ; 4
205.316 ; 0.004 ; 5.02 ; 0.03 ; g ; Th-231 ; 5 ; 0
215.28 ; 0.04 ; 0.029 ; 0.003 ; g ; Th-231 ; 19 ; 7
