Nuclide ; U-234 
Element ; Uranium
Z ; 92
Daughter(s) ; (alpha) ; Th-230 ; 100
Qalpha ; 4857.7
Possible parent(s) ; (B-) ; Pa-234 ; 100 ; (B-) ; Pa-234m ; 99.85 ; (alpha) ; Pu-238 ; 100
Half-life (a) ; 245.5E3 ; 0.6E3
Half-life (s) ; 7.747E12 ; 0.019E12
Decay constant (1/s) ; 89.47E-15 ; 0.22E-15
Specific activity (Bq/g) ; 230.3E6 ; 0.6E6
Reference ; CEA/LNE-LNHB - 2005
Emissions (19 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
15.311 ;  ; 10.2 ; 0.4 ; XL ; Th-230 ;  ; 
53.20 ; 0.02 ; 0.1253 ; 0.0040 ; g ; Th-230 ; 1 ; 0
89.954 ;  ; 0.00269 ; 0.00025 ; XKa2 ; Th-230 ;  ; 
93.351 ;  ; 0.0044 ; 0.0004 ; XKa1 ; Th-230 ;  ; 
105.554 ;  ; 0.00155 ; 0.00015 ; XK'b1 ; Th-230 ;  ; 
108.9687 ;  ; 0.00052 ; 0.00005 ; XK'b2 ; Th-230 ;  ; 
120.90 ; 0.04 ; 0.0386 ; 0.0032 ; g ; Th-230 ; 2 ; 1
454.96 ; 0.05 ; 0.000025 ; 0.000006 ; g ; Th-230 ; 3 ; 1
503.5 ; 0.1 ; 0.00000095 ;  ; g ; Th-230 ; 5 ; 2
508.16 ; 0.05 ; 0.0000150 ; 0.0000039 ; g ; Th-230 ; 3 ; 0
581.7 ; 0.1 ; 0.000012 ; 0.000005 ; g ; Th-230 ; 4 ; 1
624.4 ; 0.1 ; 0.00000082 ;  ; g ; Th-230 ; 5 ; 1
677.6 ; 0.1 ; 0.000001 ;  ; g ; Th-230 ; 5 ; 0
4108.6 ; 0.7 ; 0.000007 ;  ; a ; U-234 ; 0 ; 5
4150.6 ; 0.7 ; 0.000026 ;  ; a ; U-234 ; 0 ; 4
4275.2 ; 0.7 ; 0.00004 ; 0.00001 ; a ; U-234 ; 0 ; 3
4603.5 ; 0.7 ; 0.210 ; 0.002 ; a ; U-234 ; 0 ; 2
4722.4 ; 0.7 ; 28.42 ; 0.02 ; a ; U-234 ; 0 ; 1
4774.6 ; 0.7 ; 71.37 ; 0.02 ; a ; U-234 ; 0 ; 0
==========================================================================================================
