Nuclide ; Np-237 
Element ; Neptunium
Z ; 93
Daughter(s) ; (alpha) ; Pa-233 ; 100
Qalpha ; 4958.3
Possible parent(s) ; (B+, EC) ; Pu-237 ; 99.9958 ; (B-) ; U-237 ; 100 ; (alpha) ; Am-241 ; 100
Half-life (a) ; 2.144E6 ; 0.007E6
Half-life (s) ; 67.66E12 ; 0.22E12
Decay constant (1/s) ; 10.245E-15 ; 0.033E-15
Specific activity (Bq/g) ; 26.03E6 ; 0.08E6
Reference ; KRI - 2009
Emissions (75 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
4619.7 ; 2.1 ; 0.032 ; 0.008 ; a ; Np-237 ; 0 ; 15
4640 ; 1 ; 6.43 ; 0.03 ; a ; Np-237 ; 0 ; 14
4665.0 ; 0.9 ; 3.46 ; 0.03 ; a ; Np-237 ; 0 ; 13
4676.4 ;  ; 0.38 ; 0.02 ; a ; Np-237 ; 0 ; 12
4698.2 ; 0.8 ; 0.535 ; 0.010 ; a ; Np-237 ; 0 ; 11
4712.3 ; 2.0 ; 1.174 ; 0.013 ; a ; Np-237 ; 0 ; 9
4741.3 ; 2.0 ; 0.019 ;  ; a ; Np-237 ; 0 ; 8
4766.5 ; 0.8 ; 9.5 ; 0.3 ; a ; Np-237 ; 0 ; 7
4771.4 ; 0.8 ; 23.0 ; 0.3 ; a ; Np-237 ; 0 ; 6
4788.0 ; 0.9 ; 47.64 ; 0.06 ; a ; Np-237 ; 0 ; 4
4803.5 ; 1.0 ; 2.02 ; 0.02 ; a ; Np-237 ; 0 ; 3
4816.8 ; 1.0 ; 2.430 ; 0.017 ; a ; Np-237 ; 0 ; 2
4866.4 ; 1.4 ; 0.51 ; 0.03 ; a ; Np-237 ; 0 ; 1
4872.7 ; 1.4 ; 2.41 ; 0.03 ; a ; Np-237 ; 0 ; 0
==========================================================================================================
