Nuclide ; Th-233 
Element ; Thorium
Z ; 90
Daughter(s) ; (B-) ; Pa-233 ; 100
Q- ; 1243.1
Half-life (min) ; 22.15 ; 0.08
Half-life (s) ; 1.3290E3 ; 0.0048E3
Decay constant (1/s) ; 521.6E-6 ; 1.9E-6
Specific activity (Bq/g) ; 1.3480E18 ; 0.0049E18
Reference ; KRI - 2009
Emissions (143 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
725.1 ; 0.2 ; 0.0633 ; 0.0010 ; g ; Pa-233 ; 18 ; 4
727.8 ;  ; 0.0029 ; 0.0002 ; g ; Pa-233 ; -1 ; 26
741.1 ; 0.2 ; 0.0236 ; 0.0005 ; g ; Pa-233 ; 18 ; 3
744.9 ; 0.5 ; 0.0053 ; 0.0002 ; g ; Pa-233 ; -1 ; 27
751.6 ; 0.6 ; 0.0023 ; 0.0004 ; g ; Pa-233 ; -1 ; 28
757.90 ; 0.07 ; 0.0324 ; 0.0007 ; g ; Pa-233 ; 17 ; 1
764.55 ; 0.06 ; 0.0891 ; 0.0013 ; g ; Pa-233 ; 17 ; 0
767.5 ;  ; 0.0032 ; 0.0002 ; g ; Pa-233 ; -1 ; 29
774.0 ; 0.4 ; 0.0108 ; 0.0005 ; g ; Pa-233 ; -1 ; 30
783.2 ; 0.5 ; 0.0056 ; 0.0003 ; g ; Pa-233 ; 19 ; 8
784.2 ; 0.5 ; 0.0022 ; 0.0002 ; g ; Pa-233 ; -1 ; 31
805.0 ; 0.2 ; 0.0214 ; 0.0006 ; g ; Pa-233 ; 18 ; 1
806.4 ; 0.5 ; 0.0123 ; 0.0005 ; g ; Pa-233 ; 20 ; 9
811.6 ; 0.2 ; 0.0060 ; 0.0002 ; g ; Pa-233 ; 18 ; 0
815.9 ; 0.4 ; 0.0195 ; 0.0006 ; g ; Pa-233 ; 19 ; 7
817.0 ; 0.6 ; 0.0095 ; 0.0005 ; g ; Pa-233 ; 20 ; 8
832.0 ; 0.3 ; 0.0075 ;  ; g ; Pa-233 ; -1 ; 32
846.8 ; 0.7 ; 0.0013 ;  ; g ; Pa-233 ; -1 ; 33
849.5 ; 0.5 ; 0.0039 ; 0.0003 ; g ; Pa-233 ; 20 ; 7
870.7 ; 0.7 ; 0.0031 ; 0.0002 ; g ; Pa-233 ; -1 ; 34
874.0 ; 0.5 ; 0.00120 ; 0.00004 ; g ; Pa-233 ; -1 ; 35
880.9 ; 0.5 ; 0.0097 ; 0.0004 ; g ; Pa-233 ; 19 ; 6
890.1 ; 0.5 ; 0.1052 ; 0.0014 ; g ; Pa-233 ; 19 ; 5
898.3 ; 0.5 ; 0.0022 ; 0.0004 ; g ; Pa-233 ; 19 ; 4
918.9 ; 0.5 ; 0.006 ;  ; g ; Pa-233 ; -1 ; 36
935.2 ; 0.7 ; 0.0369 ; 0.0007 ; g ; Pa-233 ; -1 ; 37
941.9 ; 0.8 ; 0.0048 ; 0.0003 ; g ; Pa-233 ; -1 ; 38
942.8 ;  ; 0.0019 ; 0.0003 ; g ; Pa-233 ; -1 ; 39
948.3 ; 0.5 ; 0.0060 ; 0.0003 ; g ; Pa-233 ; 20 ; 3
955 ; 1 ; 0.0002 ; 0.0003 ; g ; Pa-233 ; -1 ; 40
960.8 ; 0.8 ; 0.0041 ; 0.0002 ; g ; Pa-233 ; -1 ; 41
962.8 ; 0.9 ; 0.0015 ; 0.0002 ; g ; Pa-233 ; -1 ; 42
968.2 ; 0.9 ; 0.0083 ; 0.0003 ; g ; Pa-233 ; -1 ; 43
978.2 ; 0.5 ; 0.0058 ; 0.0003 ; g ; Pa-233 ; 19 ; 1
984.8 ; 0.5 ; 0.0102 ; 0.0003 ; g ; Pa-233 ; 19 ; 0
994 ; 1 ; 0.0006 ; 0.0001 ; g ; Pa-233 ; -1 ; 44
1001 ; 1 ; 0.0008 ; 0.0002 ; g ; Pa-233 ; -1 ; 45
1007 ; 1 ; 0.0014 ; 0.0002 ; g ; Pa-233 ; -1 ; 46
1011 ; 1 ; 0.0019 ; 0.0002 ; g ; Pa-233 ; -1 ; 47
1026.5 ; 1.0 ; 0.0075 ;  ; g ; Pa-233 ; -1 ; 48
1092.5 ; 1.0 ; 0.006 ;  ; g ; Pa-233 ; -1 ; 49
1132.1 ;  ; 0.0006 ; 0.0002 ; g ; Pa-233 ; -1 ; 50
1139.1 ;  ; 0.0004 ; 0.0001 ; g ; Pa-233 ; -1 ; 51
1144 ; 1 ; 0.0027 ;  ; g ; Pa-233 ; -1 ; 52
1201 ; 1 ; 0.006 ;  ; g ; Pa-233 ; -1 ; 53
==========================================================================================================
