Nuclide ; Ho-166m 
Element ; Holmium
Z ; 67
Daughter(s) ; (B-) ; Er-166 ; 100
Q- ; 1860.5
Half-life (a) ; 1.133E3 ; 0.008E3
Half-life (s) ; 35.75E9 ; 0.25E9
Decay constant (1/s) ; 19.39E-12 ; 0.14E-12
Specific activity (Bq/g) ; 70.33E9 ; 0.50E9
Reference ; PTB - 2006
Emissions (61 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
7.785 ;  ; 20.8 ; 0.4 ; XL ; Er-166 ;  ; 
48.2215 ;  ; 10.81 ; 0.21 ; XKa2 ; Er-166 ;  ; 
49.1282 ;  ; 19.2 ; 0.4 ; XKa1 ; Er-166 ;  ; 
55.739 ;  ; 6.24 ; 0.14 ; XK'b1 ; Er-166 ;  ; 
57.3263 ;  ; 1.62 ; 0.05 ; XK'b2 ; Er-166 ;  ; 
73.62 ; 0.07 ; 0.0260 ; 0.0016 ; g ; Er-166 ; 5 ; 4
80.5725 ; 0.0013 ; 12.66 ; 0.23 ; g ; Er-166 ; 1 ; 0
94.675 ; 0.014 ; 0.146 ; 0.004 ; g ; Er-166 ; 16 ; 15
119.033 ; 0.010 ; 0.173 ; 0.003 ; g ; Er-166 ; 8 ; 7
121.175 ; 0.010 ; 0.241 ; 0.007 ; g ; Er-166 ; 16 ; 14
135.260 ; 0.014 ; 0.0979 ; 0.0019 ; g ; Er-166 ; 17 ; 15
140.703 ; 0.007 ; 0.0428 ; 0.0022 ; g ; Er-166 ; 9 ; 8
160.039 ; 0.007 ; 0.097 ; 0.005 ; g ; Er-166 ; 10 ; 9
161.76 ; 0.03 ; 0.109 ; 0.004 ; g ; Er-166 ; 17 ; 14
184.4107 ; 0.0011 ; 72.5 ; 0.3 ; g ; Er-166 ; 2 ; 1
190.86 ; 0.07 ; 0.215 ; 0.005 ; g ; Er-166 ; 16 ; 13
214.79 ; 0.03 ; 0.445 ; 0.011 ; g ; Er-166 ; 16 ; 12
215.871 ; 0.007 ; 2.66 ; 0.17 ; g ; Er-166 ; 8 ; 5
231.45 ; 0.07 ; 0.219 ; 0.006 ; g ; Er-166 ; 17 ; 13
259.736 ; 0.010 ; 1.078 ; 0.010 ; g ; Er-166 ; 9 ; 7
280.4630 ; 0.0023 ; 29.54 ; 0.25 ; g ; Er-166 ; 3 ; 2
300.741 ; 0.003 ; 3.73 ; 0.03 ; g ; Er-166 ; 10 ; 8
304.758 ; 0.009 ; 0.0183 ; 0.0012 ; g ; Er-166 ; 9 ; 6
339.75 ; 0.05 ; 0.1616 ; 0.0023 ; g ; Er-166 ; 11 ; 9
365.768 ; 0.006 ; 2.46 ; 0.04 ; g ; Er-166 ; 6 ; 3
410.956 ; 0.003 ; 11.35 ; 0.17 ; g ; Er-166 ; 16 ; 10
451.540 ; 0.004 ; 2.915 ; 0.014 ; g ; Er-166 ; 17 ; 10
464.798 ; 0.006 ; 1.25 ; 0.04 ; g ; Er-166 ; 10 ; 6
476.25 ; 0.04 ; 0.0363 ; 0.0013 ; g ; Er-166 ; 15 ; 9
496.90 ; 0.06 ; 0.125 ; 0.003 ; g ; Er-166 ; 12 ; 8
