Nuclide ; Rh-106 
Element ; Rhodium
Z ; 45
Daughter(s) ; (B-) ; Pd-106 ; 100
Q- ; 3546
Possible parent(s) ; (B-) ; Ru-106 ; 100
Half-life (s) ; 30.1 ; 0.3
Decay constant (1/s) ; 23.03E-3 ; 0.23E-3
Specific activity (Bq/g) ; 130.8E18 ; 1.3E18
Reference ; NPL - 2013
Emissions (92 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
2902.6 ; 0.5 ; 0.000066 ; 0.000021 ; g ; Pd-106 ; 23 ; 0
2917.6 ; 0.3 ; 0.00094 ; 0.00004 ; g ; Pd-106 ; 24 ; 0
3037.3 ; 0.3 ; 0.00105 ; 0.00004 ; g ; Pd-106 ; 26 ; 0
3055.0 ; 0.3 ; 0.00036 ; 0.00004 ; g ; Pd-106 ; 27 ; 0
3164.6 ; 1.0 ; 0.000023 ; 0.000012 ; g ; Pd-106 ; 29 ; 0
3249.8 ; 0.5 ; 0.000086 ; 0.000016 ; g ; Pd-106 ; 31 ; 0
3273.4 ; 0.7 ; 0.000049 ; 0.000014 ; g ; Pd-106 ; 33 ; 0
3375.9 ; 1.4 ; 0.0000113 ; 0.0000021 ; g ; Pd-106 ; 36 ; 0
3401.8 ; 0.9 ; 0.0000125 ; 0.0000019 ; g ; Pd-106 ; 37 ; 0
==========================================================================================================
