Nuclide ; Ir-194 
Element ; Iridium
Z ; 77
Daughter(s) ; (B-) ; Pt-194 ; 100
Q- ; 2246.8
Half-life (h) ; 19.3 ; 0.1
Half-life (s) ; 69.48E3 ; 0.36E3
Decay constant (1/s) ; 9.98E-6 ; 0.05E-6
Specific activity (Bq/g) ; 30.97E15 ; 0.16E15
Reference ; LBNL - 1998
Emissions (72 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
1757.27 ; 0.19 ; 0.00042 ; 0.00011 ; g ; Pt-194 ; 21 ; 1
1780.69 ; 0.11 ; 0.0052 ; 0.0008 ; g ; Pt-194 ; 22 ; 1
1785.69 ; 0.11 ; 0.0040 ; 0.0006 ; g ; Pt-194 ; 23 ; 1
1797.48 ; 0.09 ; 0.0176 ; 0.0002 ; g ; Pt-194 ; 14 ; 0
1805.75 ; 0.09 ; 0.032 ; 0.005 ; g ; Pt-194 ; 24 ; 1
1812.59 ; 0.25 ; 0.00045 ; 0.00014 ; g ; Pt-194 ; 25 ; 1
1829.59 ; 0.15 ; 0.0019 ; 0.0003 ; g ; Pt-194 ; 26 ; 1
1924.42 ; 0.14 ; 0.0018 ; 0.0003 ; g ; Pt-194 ; 16 ; 0
2043.72 ; 0.11 ; 0.0071 ; 0.0010 ; g ; Pt-194 ; 18 ; 0
2114.20 ; 0.14 ; 0.0026 ; 0.0004 ; g ; Pt-194 ; 23 ; 0
2207 ; 1 ; 0.0013 ; 0.0004 ; g ; Pt-194 ; -1 ; 2
==========================================================================================================
